time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
52,11.0,12.0,32.0,4.4,31.2154,121.4175,31.2129,121.4252
16,11.0,13.0,36.0,4.8999999999999995,31.2187,121.4147,31.2155,121.4329
52,11.0,12.0,32.0,4.0,31.2124,121.4159,31.2106,121.4249
149,11.0,10.0,32.0,3.8,31.2154,121.4175,31.2122,121.4079
98,11.0,21.0,33.0,4.7,31.2139,121.4137,31.2253,121.4151
129,11.0,1.0,29.0,3.9,31.217,121.4109,31.2098,121.4105
111,11.0,14.0,40.0,4.8999999999999995,31.2152,121.4171,31.2169,121.4401
41,11.0,2.0,35.0,4.9,31.2186,121.4122,31.2095,121.425
68,11.0,10.0,37.0,5.199999999999999,31.2138,121.42,31.2147,121.4009
39,11.0,11.0,22.0,3.3000000000000003,31.2141,121.4105,31.213,121.4124
51,15.0,25.0,32.0,4.5,31.2163,121.4588,31.2204,121.4521
133,15.0,17.0,35.0,5.1000000000000005,31.2146,121.4536,31.2115,121.4702
122,15.0,14.0,32.0,4.2,31.2148,121.4546,31.2132,121.4434
120,7.0,7.0,25.0,3.9,31.2015,121.4765,31.2035,121.4784
84,6.0,5.0,34.0,4.3,31.2048,121.4696,31.2068,121.4556
93,6.0,8.0,42.0,5.4,31.2023,121.4625,31.2032,121.488
33,66.0,67.0,34.0,4.7,31.2641,121.4606,31.2691,121.4709
36,24.0,23.0,28.0,4.2,31.2296,121.4403,31.2293,121.4303
53,24.0,23.0,26.0,4.1,31.2297,121.4414,31.2263,121.4369
110,15.0,15.0,26.0,3.7,31.2152,121.455,31.2185,121.4511
50,15.0,24.0,36.0,5.0,31.2155,121.4508,31.2294,121.447
25,15.0,34.0,51.0,6.1000000000000005,31.2108,121.454,31.2395,121.4473
132,15.0,35.0,41.0,5.6,31.2146,121.4536,31.2366,121.4543
129,61.0,70.0,37.0,5.3,31.2651,121.4146,31.2799,121.4082
139,71.0,60.0,38.0,5.0,31.2785,121.418,31.2654,121.4032
11,61.0,51.0,31.0,4.3,31.2651,121.4146,31.2578,121.4185
100,71.0,71.0,25.0,3.5,31.2785,121.418,31.2799,121.4187
23,61.0,80.0,44.0,5.9,31.2619,121.418,31.2855,121.4059
23,61.0,70.0,43.0,5.2,31.2619,121.418,31.2781,121.4012
132,43.0,54.0,33.0,4.2,31.2448,121.434,31.254,121.4438
57,43.0,34.0,33.0,4.7,31.2427,121.4365,31.2362,121.4438
43,43.0,24.0,44.0,5.800000000000001,31.2482,121.4385,31.225,121.447
162,43.0,35.0,43.0,5.6,31.2466,121.43,31.2336,121.4503
44,43.0,33.0,32.0,4.4,31.2481,121.4355,31.2376,121.4327
108,44.0,33.0,35.0,5.0,31.2437,121.4403,31.2311,121.432
68,33.0,54.0,50.0,6.000000000000001,31.23,121.4355,31.2594,121.4438
39,44.0,43.0,34.0,4.4,31.2436,121.444,31.2459,121.4319
39,44.0,43.0,29.0,3.9000000000000004,31.2437,121.4403,31.2473,121.4351
131,43.0,54.0,42.0,5.5,31.2427,121.4365,31.2576,121.4488
131,33.0,53.0,38.0,4.8,31.2332,121.4394,31.25,121.4384
159,12.0,22.0,37.0,4.6000000000000005,31.2117,121.4299,31.2252,121.4258
112,11.0,10.0,32.0,4.5,31.2109,121.412,31.2115,121.4017
39,12.0,0.0,34.0,4.9,31.2135,121.4231,31.2058,121.4094
40,12.0,11.0,39.0,4.8,31.2117,121.4299,31.2159,121.4117
39,12.0,11.0,36.0,4.9,31.2187,121.4237,31.2113,121.4111
58,12.0,12.0,25.0,3.8,31.2177,121.4251,31.218,121.429
18,12.0,1.0,35.0,4.5,31.2187,121.4237,31.2058,121.4136
42,12.0,0.0,42.0,5.6000000000000005,31.2187,121.4298,31.209,121.4057
41,12.0,11.0,35.0,4.9,31.2157,121.4284,31.2138,121.4132
137,12.0,11.0,35.0,4.9,31.2131,121.4294,31.2122,121.4119
35,75.0,53.0,47.0,5.800000000000001,31.2736,121.459,31.2598,121.4341
10,75.0,86.0,39.0,4.6,31.2709,121.4555,31.2876,121.4607
35,75.0,65.0,35.0,4.2,31.2723,121.4598,31.2606,121.4545
8,75.0,76.0,36.0,4.7,31.2799,121.4574,31.27,121.4676
10,75.0,86.0,33.0,4.2,31.2799,121.4537,31.2852,121.4653
35,75.0,75.0,30.0,4.2,31.2788,121.4563,31.2714,121.4546
37,75.0,64.0,38.0,5.4,31.2793,121.4593,31.2635,121.4472
35,75.0,54.0,50.0,5.8,31.2781,121.4502,31.2512,121.4435
8,75.0,76.0,26.0,3.9000000000000004,31.2792,121.4556,31.2774,121.4624
37,75.0,64.0,35.0,4.9,31.2761,121.457,31.2688,121.443
10,75.0,86.0,28.0,4.4,31.2795,121.4575,31.2834,121.4668
10,75.0,86.0,30.0,3.9000000000000004,31.2799,121.4582,31.2801,121.4646
58,44.0,33.0,30.0,4.2,31.2415,121.4448,31.2318,121.4394
139,34.0,44.0,29.0,4.1,31.238,121.4402,31.2427,121.444
119,44.0,34.0,28.0,3.9000000000000004,31.2408,121.4495,31.2357,121.4461
