time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
53,98.0,97.0,30.0,4.2,31.2925,121.4832,31.2929,121.4775
67,87.0,86.0,28.0,4.4,31.284,121.4715,31.2872,121.4632
46,98.0,98.0,27.0,3.7,31.2985,121.4828,31.2967,121.4895
41,88.0,87.0,36.0,4.7,31.2842,121.4866,31.2807,121.4729
116,11.0,12.0,32.0,4.5,31.21,121.4144,31.2124,121.4256
61,11.0,11.0,30.0,3.6,31.217,121.4109,31.212,121.4111
21,11.0,1.0,28.0,4.0,31.21,121.4144,31.2072,121.4182
131,11.0,10.0,28.0,4.2,31.2174,121.4163,31.2175,121.4069
116,11.0,11.0,29.0,4.3,31.2138,121.42,31.2163,121.4118
116,11.0,23.0,40.0,5.2,31.2159,121.416,31.2212,121.4375
151,11.0,10.0,32.0,4.800000000000001,31.2152,121.4171,31.2174,121.404
75,11.0,2.0,31.0,4.0,31.2155,121.4195,31.206,121.4262
84,11.0,21.0,34.0,4.1,31.2171,121.414,31.2255,121.4198
76,11.0,11.0,29.0,4.2,31.211,121.4102,31.2131,121.4157
83,11.0,21.0,28.0,3.9000000000000004,31.2158,121.4142,31.221,121.4131
59,11.0,11.0,26.0,4.1,31.2159,121.416,31.2168,121.4129
166,7.0,6.0,30.0,4.6,31.2032,121.4777,31.2027,121.4657
128,2.0,0.0,38.0,5.1,31.2034,121.4228,31.2068,121.404
158,2.0,3.0,28.0,3.8,31.2041,121.425,31.2089,121.4325
31,2.0,12.0,35.0,4.7,31.205,121.4216,31.2171,121.4233
36,76.0,74.0,42.0,5.0,31.2733,121.4612,31.2747,121.4402
50,22.0,32.0,32.0,4.3,31.2216,121.4241,31.2315,121.4231
50,22.0,31.0,34.0,4.7,31.2267,121.4236,31.2353,121.4104
32,15.0,5.0,35.0,4.800000000000001,31.2155,121.4508,31.2058,121.4582
9,61.0,71.0,32.0,4.3,31.2651,121.4146,31.2729,121.4153
98,71.0,61.0,34.0,4.1,31.2727,121.4137,31.2628,121.4146
77,71.0,70.0,35.0,4.5,31.2761,121.4138,31.2712,121.4003
36,44.0,55.0,34.0,4.9,31.2444,121.4419,31.2512,121.4583
105,33.0,43.0,31.0,4.4,31.2332,121.4394,31.2426,121.4367
144,44.0,54.0,34.0,4.1,31.2421,121.4471,31.252,121.4436
108,43.0,43.0,24.0,3.5,31.2448,121.434,31.2422,121.4376
107,33.0,53.0,46.0,5.2,31.2346,121.4326,31.2572,121.4376
22,75.0,53.0,56.0,6.9,31.2799,121.4582,31.2524,121.4304
112,75.0,74.0,34.0,4.6,31.2799,121.4537,31.2728,121.4438
112,75.0,74.0,28.0,4.5,31.273,121.4573,31.2765,121.4498
20,75.0,53.0,46.0,5.7,31.2799,121.4537,31.2585,121.4389
113,75.0,85.0,31.0,4.3,31.272,121.4514,31.2829,121.4502
81,75.0,53.0,43.0,5.7,31.2723,121.4598,31.2578,121.4398
112,75.0,85.0,37.0,4.9,31.2737,121.4593,31.2876,121.4534
132,75.0,54.0,41.0,5.5,31.2702,121.4591,31.2572,121.4429
132,75.0,54.0,46.0,5.2,31.272,121.4514,31.2506,121.4414
47,75.0,32.0,68.0,8.5,31.2764,121.457,31.2305,121.424
80,75.0,43.0,54.0,7.1000000000000005,31.2737,121.4593,31.2445,121.4312
79,75.0,50.0,60.0,7.300000000000001,31.2701,121.452,31.2577,121.4067
81,75.0,75.0,24.0,3.8,31.2723,121.4598,31.2766,121.4584
48,75.0,52.0,52.0,6.0,31.2709,121.4555,31.2522,121.4253
81,75.0,64.0,36.0,4.8999999999999995,31.2755,121.4585,31.267,121.4408
48,75.0,54.0,46.0,5.2,31.2782,121.4571,31.2592,121.443
113,75.0,86.0,30.0,4.3,31.2761,121.457,31.2841,121.4648
20,75.0,53.0,44.0,5.3,31.2716,121.4597,31.2585,121.4377
48,75.0,43.0,52.0,6.7,31.2717,121.4558,31.2415,121.4377
132,75.0,54.0,48.0,6.300000000000001,31.2764,121.4598,31.25,121.4407
81,75.0,63.0,43.0,5.800000000000001,31.2717,121.4558,31.2615,121.4309
112,75.0,75.0,31.0,4.5,31.2778,121.4518,31.2721,121.4598
79,75.0,51.0,61.0,7.7,31.279,121.4546,31.2505,121.4161
22,75.0,52.0,55.0,6.9,31.273,121.4573,31.2548,121.4205
132,75.0,55.0,39.0,4.8,31.2716,121.4597,31.2515,121.4595
47,75.0,32.0,62.0,7.000000000000001,31.2761,121.4514,31.2399,121.4251
22,75.0,42.0,56.0,6.9,31.272,121.4514,31.2446,121.4233
80,75.0,42.0,58.0,7.300000000000001,31.2755,121.4578,31.248,121.4228
113,75.0,86.0,36.0,4.2,31.2764,121.457,31.2889,121.4619
48,75.0,42.0,61.0,7.0,31.2798,121.4554,31.246,121.4236
64,34.0,53.0,41.0,5.2,31.2329,121.4453,31.2518,121.4333
55,43.0,34.0,38.0,4.4,31.2434,121.4352,31.2366,121.4491
162,33.0,43.0,40.0,5.1,31.2332,121.4394,31.2492,121.4322
78,43.0,33.0,41.0,5.5,31.2482,121.4385,31.2306,121.4322
93,44.0,42.0,34.0,4.3,31.2441,121.4404,31.2441,121.425
61,71.0,84.0,48.0,6.1,31.2721,121.412,31.2821,121.4441
47,71.0,73.0,38.0,5.3,31.2785,121.418,31.2704,121.435
69,24.0,13.0,34.0,4.5,31.2213,121.4438,31.2109,121.4393
139,24.0,33.0,38.0,5.0,31.2214,121.4403,31.2388,121.4399
50,24.0,24.0,26.0,3.7,31.2246,121.4457,31.2222,121.4455
38,24.0,14.0,32.0,4.2,31.2278,121.4411,31.2189,121.447
42,24.0,24.0,22.0,3.4000000000000004,31.2252,121.4493,31.2248,121.4475
50,24.0,25.0,39.0,4.6,31.2276,121.4402,31.2286,121.4599
37,24.0,25.0,38.0,4.6000000000000005,31.2214,121.4403,31.2273,121.4548
75,24.0,32.0,43.0,5.2,31.2278,121.4445,31.2313,121.42
27,27.0,29.0,39.0,5.0,31.224,121.4771,31.2288,121.4962
54,28.0,18.0,32.0,3.8,31.226,121.4812,31.218,121.4839
113,11.0,20.0,34.0,4.7,31.2138,121.4194,31.2255,121.41
50,11.0,13.0,38.0,4.800000000000001,31.2152,121.4171,31.2113,121.4338
64,11.0,13.0,47.0,5.800000000000001,31.2107,121.4101,31.2199,121.4372
41,11.0,11.0,32.0,4.3,31.21,121.4144,31.2174,121.4168
38,11.0,11.0,30.0,4.3,31.2102,121.4198,31.215,121.4168
156,11.0,22.0,38.0,5.5,31.2146,121.4112,31.2265,121.4293
49,11.0,12.0,33.0,4.6,31.2109,121.412,31.2179,121.4219
161,11.0,10.0,31.0,4.0,31.2186,121.4122,31.2101,121.4052
28,11.0,13.0,42.0,5.5,31.2154,121.4175,31.2147,121.4394
65,11.0,12.0,28.0,4.0,31.2124,121.4159,31.2165,121.4229
91,11.0,11.0,29.0,4.5,31.2186,121.4122,31.21,121.4116
112,11.0,20.0,33.0,4.9,31.2155,121.4195,31.2226,121.4065
75,11.0,11.0,24.0,3.9,31.2124,121.4159,31.2142,121.4112
31,7.0,8.0,33.0,4.5,31.2084,121.474,31.2073,121.4881
31,7.0,18.0,40.0,4.8,31.2008,121.4797,31.2168,121.4866
45,8.0,7.0,31.0,4.7,31.2076,121.4825,31.2043,121.4727
104,67.0,76.0,30.0,4.4,31.2624,121.4722,31.2711,121.4659
135,68.0,77.0,36.0,5.0,31.2626,121.4855,31.273,121.4712
152,77.0,67.0,36.0,4.7,31.2787,121.4727,31.2658,121.4772
57,67.0,79.0,43.0,5.7,31.2624,121.4722,31.2757,121.495
113,35.0,37.0,32.0,4.4,31.2343,121.4579,31.2362,121.4721
47,25.0,25.0,29.0,4.1,31.2296,121.4546,31.2236,121.4588
129,26.0,14.0,43.0,5.5,31.2236,121.4662,31.2124,121.4459
68,25.0,25.0,28.0,3.6,31.2265,121.4529,31.2225,121.4576
79,25.0,36.0,34.0,4.5,31.2253,121.4583,31.2322,121.4659
136,25.0,24.0,26.0,4.1,31.22,121.4515,31.221,121.4454
56,48.0,58.0,29.0,3.8,31.2465,121.4877,31.2534,121.4868
116,58.0,57.0,28.0,4.0,31.2504,121.4808,31.2518,121.4771
138,48.0,48.0,27.0,3.8,31.2465,121.4877,31.2424,121.4896
148,48.0,68.0,46.0,5.5,31.2425,121.4824,31.2677,121.4856
13,75.0,54.0,38.0,4.8,31.2704,121.4515,31.252,121.444
57,24.0,34.0,30.0,3.9,31.2262,121.4493,31.2328,121.4422
45,24.0,34.0,30.0,3.6,31.2263,121.4456,31.2311,121.4455
120,77.0,88.0,30.0,4.0,31.2784,121.4785,31.2844,121.4835
121,77.0,88.0,35.0,4.3,31.2779,121.4787,31.2882,121.4886
121,77.0,88.0,35.0,4.3,31.2709,121.4737,31.2803,121.4837
122,77.0,88.0,28.0,3.9,31.2747,121.4778,31.2814,121.4816
46,77.0,66.0,33.0,4.2,31.276,121.4724,31.2693,121.4629
40,35.0,25.0,28.0,3.8,31.2317,121.4585,31.2296,121.4574
80,25.0,44.0,36.0,4.800000000000001,31.226,121.4521,31.2408,121.4495
59,25.0,25.0,24.0,4.0,31.2237,121.4537,31.2237,121.4574
39,35.0,25.0,38.0,4.800000000000001,31.2397,121.4546,31.2254,121.451
45,47.0,57.0,36.0,4.5,31.242,121.48,31.2537,121.4757
75,47.0,46.0,36.0,4.6000000000000005,31.2465,121.4783,31.2405,121.4624
48,47.0,48.0,27.0,3.8,31.2432,121.4784,31.2418,121.4831
100,47.0,47.0,29.0,4.1,31.2428,121.4735,31.249,121.4762
54,58.0,67.0,38.0,5.1000000000000005,31.2513,121.4844,31.263,121.4746
65,71.0,51.0,48.0,5.8,31.2796,121.4179,31.2526,121.4156
106,71.0,61.0,32.0,4.2,31.2785,121.418,31.269,121.4135
96,70.0,61.0,36.0,4.6000000000000005,31.2733,121.4032,31.268,121.4188
105,71.0,50.0,40.0,5.3,31.2721,121.412,31.2555,121.4042
95,71.0,62.0,40.0,5.7,31.2786,121.4165,31.2603,121.4269
144,71.0,51.0,48.0,5.6,31.2796,121.4179,31.2514,121.4125
52,71.0,71.0,24.0,3.4000000000000004,31.2729,121.4109,31.275,121.411
117,71.0,71.0,27.0,3.9,31.2727,121.4137,31.2751,121.4175
96,70.0,62.0,43.0,5.5,31.2733,121.4032,31.2632,121.4281
40,77.0,78.0,30.0,4.3,31.2778,121.4774,31.2757,121.4898
41,77.0,78.0,38.0,5.0,31.2718,121.4719,31.2728,121.488
100,77.0,87.0,31.0,4.1,31.2735,121.4759,31.2828,121.4781
119,77.0,77.0,26.0,3.5,31.2707,121.4788,31.2749,121.4788
67,77.0,97.0,42.0,5.6,31.2735,121.4759,31.2945,121.4724
128,77.0,76.0,28.0,3.8000000000000003,31.2758,121.4751,31.2745,121.4675
26,77.0,79.0,38.0,4.8,31.2787,121.4727,31.2793,121.4952
38,77.0,67.0,27.0,3.7,31.2763,121.4703,31.2699,121.47
105,77.0,68.0,35.0,5.0,31.2778,121.4774,31.2687,121.4894
135,77.0,67.0,34.0,4.800000000000001,31.2763,121.4703,31.2639,121.4733
38,77.0,67.0,36.0,4.9,31.2787,121.4727,31.2672,121.4707
129,77.0,76.0,30.0,4.1,31.272,121.4726,31.2779,121.4645
37,77.0,65.0,41.0,5.1,31.2747,121.4778,31.2688,121.4548
37,77.0,67.0,33.0,4.5,31.2747,121.4778,31.2643,121.4775
143,77.0,88.0,33.0,4.2,31.2763,121.4703,31.2835,121.4834
149,67.0,68.0,33.0,4.6000000000000005,31.262,121.475,31.2631,121.4886
82,68.0,58.0,38.0,4.699999999999999,31.2696,121.4888,31.2534,121.4875
128,57.0,57.0,31.0,4.2,31.2581,121.4703,31.2508,121.471
74,69.0,67.0,40.0,5.2,31.2606,121.4982,31.2619,121.4767
82,68.0,59.0,34.0,5.0,31.2668,121.489,31.2533,121.4966
119,68.0,67.0,30.0,4.4,31.2696,121.4888,31.2678,121.4784
40,67.0,67.0,26.0,3.6,31.2624,121.4722,31.2677,121.4737
71,69.0,69.0,29.0,4.3,31.2671,121.4972,31.2613,121.4954
147,68.0,67.0,35.0,4.4,31.2626,121.4855,31.2619,121.4714
122,84.0,85.0,28.0,3.6,31.2892,121.4427,31.288,121.4503
90,83.0,75.0,43.0,5.2,31.2896,121.4385,31.2711,121.4516
123,84.0,84.0,26.0,3.7,31.2804,121.4455,31.2843,121.4495
90,83.0,65.0,45.0,5.9,31.2896,121.4385,31.2699,121.4554
118,75.0,74.0,33.0,4.0,31.2709,121.4555,31.2793,121.4497
51,43.0,33.0,34.0,4.1,31.244,121.432,31.2331,121.4317
68,87.0,77.0,31.0,4.1,31.284,121.4715,31.2744,121.4748
48,98.0,97.0,29.0,3.7,31.2985,121.4828,31.2965,121.4762
132,68.0,87.0,42.0,5.1,31.2644,121.4848,31.2853,121.4757
80,15.0,15.0,26.0,4.2,31.211,121.4567,31.2167,121.4531
114,25.0,15.0,30.0,4.2,31.2245,121.4593,31.2164,121.4566
113,25.0,14.0,34.0,4.6000000000000005,31.2245,121.4593,31.215,121.4458
109,15.0,25.0,38.0,4.800000000000001,31.2148,121.4546,31.2292,121.4572
136,15.0,16.0,28.0,4.0,31.2163,121.4588,31.2199,121.4666
115,75.0,66.0,35.0,4.9,31.2799,121.4582,31.2653,121.4616
47,11.0,1.0,38.0,4.9,31.2138,121.42,31.2003,121.415
60,11.0,22.0,38.0,4.8,31.211,121.4102,31.2281,121.4219
38,11.0,22.0,37.0,4.699999999999999,31.2186,121.4122,31.2265,121.4283
46,11.0,0.0,35.0,5.1000000000000005,31.2154,121.4175,31.2053,121.4035
131,0.0,0.0,28.0,3.9,31.2004,121.403,31.207,121.405
132,31.0,41.0,36.0,4.5,31.234,121.4145,31.2467,121.4171
76,71.0,63.0,40.0,5.4,31.2719,121.4121,31.26,121.4326
94,71.0,70.0,30.0,3.9,31.2729,121.4109,31.2787,121.4048
85,71.0,50.0,43.0,5.6000000000000005,31.2786,121.4165,31.2559,121.4078
82,71.0,51.0,48.0,5.699999999999999,31.2786,121.4165,31.2512,121.4189
85,61.0,60.0,29.0,4.2,31.2651,121.4146,31.2638,121.4083
61,71.0,71.0,32.0,4.2,31.2785,121.418,31.2748,121.4101
64,71.0,72.0,24.0,4.0,31.2786,121.4165,31.2783,121.4201
41,71.0,60.0,38.0,5.0,31.2786,121.4165,31.2621,121.4067
95,71.0,70.0,27.0,4.1,31.279,121.4146,31.2745,121.4098
25,71.0,80.0,38.0,4.8,31.2711,121.42,31.2825,121.403
91,74.0,73.0,28.0,4.4,31.2728,121.4429,31.2799,121.439
35,32.0,41.0,36.0,4.800000000000001,31.2397,121.4253,31.2449,121.4127
44,57.0,59.0,40.0,5.4,31.2555,121.4761,31.2511,121.4966
11,68.0,58.0,30.0,4.1,31.2644,121.4848,31.2574,121.4802
50,69.0,69.0,27.0,4.3,31.2618,121.4906,31.2673,121.4912
56,68.0,67.0,27.0,3.7,31.2623,121.4815,31.2632,121.4768
51,69.0,68.0,33.0,4.6,31.2632,121.498,31.2645,121.4875
38,35.0,45.0,35.0,5.0,31.2325,121.4592,31.2468,121.4561
147,26.0,34.0,44.0,5.2,31.2277,121.4674,31.233,121.4404
116,35.0,24.0,37.0,5.3,31.2309,121.459,31.2279,121.4407
48,35.0,25.0,38.0,5.0,31.2361,121.4527,31.2226,121.4581
65,36.0,15.0,42.0,5.7,31.2311,121.4614,31.2128,121.4506
57,25.0,25.0,28.0,4.3,31.2222,121.4568,31.2203,121.4515
100,35.0,34.0,30.0,3.8000000000000003,31.2356,121.4518,31.2373,121.4461
106,34.0,43.0,29.0,4.0,31.238,121.4402,31.2455,121.4362
75,25.0,23.0,44.0,5.2,31.2284,121.4592,31.2206,121.4325
33,6.0,15.0,28.0,4.3,31.2058,121.4657,31.2119,121.4581
68,31.0,31.0,27.0,3.6,31.2345,121.4116,31.2358,121.4186
109,31.0,40.0,28.0,4.0,31.2359,121.4171,31.2405,121.4099
72,31.0,41.0,37.0,4.8,31.2304,121.4128,31.2478,121.4114
110,71.0,71.0,33.0,4.7,31.2703,121.4101,31.2793,121.4134
112,38.0,38.0,28.0,3.9,31.2381,121.4852,31.2384,121.4813
50,11.0,12.0,30.0,4.4,31.2141,121.4105,31.2143,121.4213
36,11.0,20.0,42.0,5.6,31.2102,121.4198,31.227,121.4064
43,12.0,12.0,29.0,3.6,31.2123,121.4268,31.2184,121.4244
59,12.0,11.0,24.0,3.6,31.2135,121.4231,31.2134,121.4183
45,12.0,21.0,35.0,4.3,31.2157,121.4284,31.2258,121.4196
58,12.0,21.0,38.0,4.6000000000000005,31.2187,121.4298,31.2257,121.4159
91,35.0,57.0,44.0,5.9,31.2334,121.4519,31.2541,121.4702
92,35.0,46.0,40.0,5.3,31.2302,121.453,31.245,121.4636
91,35.0,56.0,41.0,5.1,31.2397,121.4545,31.2543,121.4672
39,45.0,57.0,42.0,4.8,31.2495,121.4592,31.2591,121.4788
39,45.0,57.0,42.0,5.0,31.2474,121.4578,31.2515,121.479
101,11.0,1.0,32.0,4.3,31.2138,121.42,31.2039,121.4195
52,11.0,11.0,30.0,4.1,31.2138,121.42,31.2162,121.4113
102,11.0,11.0,25.0,3.9000000000000004,31.2146,121.4112,31.2157,121.413
111,11.0,21.0,30.0,4.2,31.2158,121.4142,31.2251,121.4124
58,11.0,11.0,24.0,3.8,31.2155,121.4195,31.213,121.4169
51,11.0,11.0,31.0,4.4,31.2186,121.4122,31.2103,121.413
46,35.0,23.0,40.0,5.2,31.2376,121.4554,31.2296,121.4319
49,35.0,23.0,40.0,5.0,31.2351,121.4544,31.2216,121.4346
113,35.0,56.0,53.0,6.1,31.2302,121.453,31.26,121.4699
133,25.0,26.0,32.0,3.9,31.2283,121.4558,31.2225,121.4623
39,35.0,45.0,35.0,4.5,31.2335,121.4565,31.2482,121.451
39,35.0,45.0,32.0,4.4,31.2351,121.4544,31.2443,121.4525
38,35.0,54.0,44.0,5.5,31.2376,121.4554,31.2591,121.4473
132,17.0,18.0,29.0,4.2,31.2193,121.4794,31.2136,121.4845
48,25.0,16.0,38.0,5.1000000000000005,31.2253,121.4583,31.2125,121.4653
57,25.0,6.0,52.0,6.200000000000001,31.2285,121.4504,31.201,121.4674
156,43.0,53.0,33.0,4.3,31.2417,121.433,31.2525,121.4357
77,44.0,32.0,45.0,5.3,31.2435,121.4452,31.2327,121.4207
128,34.0,34.0,27.0,3.4,31.2398,121.4443,31.2391,121.4412
129,34.0,34.0,28.0,3.6,31.2361,121.4452,31.2397,121.4417
60,33.0,45.0,40.0,4.8,31.2332,121.4394,31.2435,121.459
36,34.0,43.0,31.0,4.1,31.238,121.4402,31.2481,121.4346
116,43.0,33.0,31.0,4.6,31.244,121.432,31.2351,121.4336
155,33.0,53.0,41.0,5.1,31.2305,121.4318,31.2522,121.4329
41,33.0,54.0,46.0,5.800000000000001,31.231,121.4369,31.2555,121.4482
76,44.0,43.0,38.0,4.800000000000001,31.2444,121.4465,31.2444,121.4301
118,43.0,33.0,33.0,4.9,31.2481,121.4355,31.2357,121.4317
77,56.0,55.0,30.0,4.5,31.2507,121.4667,31.2537,121.4556
10,18.0,19.0,40.0,5.0,31.2128,121.4818,31.2193,121.4997
93,18.0,28.0,31.0,4.2,31.2167,121.4811,31.224,121.4806
124,18.0,9.0,38.0,4.8,31.219,121.4885,31.2032,121.4997
65,8.0,8.0,26.0,3.7,31.2076,121.4825,31.2099,121.4857
117,18.0,38.0,37.0,4.7,31.2167,121.4811,31.2314,121.4853
132,48.0,48.0,29.0,3.7,31.2465,121.4877,31.2401,121.4857
25,58.0,57.0,32.0,4.0,31.26,121.486,31.257,121.4754
42,58.0,69.0,36.0,4.6000000000000005,31.2585,121.4861,31.267,121.4998
