time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
49,97.0,99.0,36.0,5.1000000000000005,31.2906,121.4778,31.2914,121.4955
49,97.0,99.0,40.0,4.8,31.293,121.47,31.292,121.4907
106,88.0,88.0,25.0,3.9,31.2842,121.4866,31.2869,121.4833
66,75.0,63.0,41.0,4.8999999999999995,31.2767,121.45,31.2654,121.4325
110,11.0,11.0,27.0,4.0,31.2155,121.4195,31.2116,121.4167
137,11.0,11.0,26.0,3.2,31.2138,121.4194,31.2128,121.4177
43,11.0,12.0,37.0,4.4,31.2135,121.4125,31.2118,121.4294
67,11.0,10.0,32.0,4.2,31.2124,121.4159,31.2139,121.4014
29,11.0,21.0,30.0,3.9,31.2188,121.4152,31.227,121.4131
69,11.0,20.0,35.0,4.5,31.2155,121.4195,31.2209,121.4043
117,16.0,6.0,38.0,5.3,31.2163,121.4699,31.2006,121.4683
45,25.0,15.0,28.0,4.0,31.2261,121.4596,31.2176,121.4569
36,6.0,5.0,31.0,4.2,31.2014,121.4688,31.2073,121.4577
35,6.0,5.0,33.0,4.3,31.2076,121.4654,31.2098,121.4549
98,2.0,2.0,24.0,3.4,31.2041,121.425,31.2001,121.4268
143,2.0,2.0,30.0,4.3,31.2036,121.4276,31.2011,121.4204
41,23.0,22.0,34.0,4.5,31.2289,121.4389,31.2224,121.4238
31,22.0,11.0,32.0,4.6,31.2237,121.4242,31.2146,121.4188
73,16.0,15.0,28.0,4.5,31.2146,121.4618,31.2148,121.4516
72,15.0,16.0,34.0,4.2,31.2134,121.4521,31.2172,121.4618
19,15.0,5.0,34.0,4.5,31.2146,121.4536,31.2056,121.4538
5,16.0,27.0,35.0,4.6000000000000005,31.2146,121.4618,31.2251,121.47
12,15.0,4.0,36.0,4.7,31.2146,121.4536,31.2017,121.4445
25,61.0,70.0,30.0,4.1,31.265,121.4126,31.2719,121.4078
135,71.0,61.0,36.0,4.5,31.2761,121.4138,31.2609,121.4175
156,71.0,90.0,50.0,5.699999999999999,31.2711,121.42,31.2946,121.4039
136,71.0,61.0,36.0,4.5,31.279,121.4146,31.2648,121.4123
149,43.0,22.0,44.0,5.4,31.2475,121.433,31.2271,121.4218
159,33.0,44.0,30.0,4.6,31.2395,121.4306,31.2439,121.4412
121,44.0,54.0,33.0,4.3,31.2467,121.4406,31.2568,121.4414
64,33.0,45.0,46.0,5.800000000000001,31.2395,121.4306,31.248,121.4596
35,43.0,44.0,32.0,4.6,31.2475,121.433,31.2463,121.4444
30,34.0,44.0,34.0,4.2,31.2361,121.4452,31.2485,121.4406
77,12.0,1.0,37.0,4.4,31.2187,121.4237,31.2078,121.4133
