time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
56,98.0,98.0,26.0,4.0,31.2925,121.4832,31.2943,121.4815
68,47.0,47.0,28.0,4.3,31.2432,121.4784,31.2403,121.4731
26,21.0,22.0,29.0,4.2,31.2211,121.4191,31.2249,121.4267
45,16.0,16.0,28.0,3.8000000000000003,31.2163,121.4699,31.2125,121.4658
38,15.0,15.0,23.0,3.4000000000000004,31.211,121.4567,31.2115,121.4585
84,15.0,4.0,40.0,4.8999999999999995,31.2132,121.4588,31.2005,121.4434
118,25.0,36.0,44.0,5.5,31.22,121.4515,31.2372,121.4659
120,25.0,25.0,25.0,3.6,31.222,121.4577,31.2233,121.4595
59,15.0,16.0,37.0,4.9,31.2134,121.4521,31.2131,121.4696
119,25.0,36.0,36.0,4.5,31.2296,121.4546,31.2312,121.4693
120,25.0,25.0,30.0,4.3,31.222,121.4577,31.2233,121.452
95,7.0,7.0,31.0,4.5,31.2097,121.4792,31.201,121.4793
25,6.0,8.0,32.0,4.5,31.2025,121.4695,31.2056,121.4835
67,6.0,17.0,30.0,4.2,31.2048,121.4696,31.2144,121.4719
12,6.0,7.0,29.0,4.3,31.2058,121.4657,31.2059,121.4718
142,6.0,16.0,36.0,4.800000000000001,31.2014,121.4688,31.2144,121.4637
21,6.0,6.0,27.0,3.9,31.2075,121.4653,31.209,121.4629
54,6.0,7.0,31.0,4.5,31.2058,121.4657,31.2065,121.4751
55,6.0,17.0,37.0,4.9,31.2076,121.4654,31.2187,121.4764
118,6.0,7.0,28.0,4.1,31.2076,121.4654,31.2061,121.4722
82,6.0,6.0,24.0,3.4,31.2048,121.4696,31.2017,121.4667
105,6.0,6.0,25.0,3.8,31.204,121.4664,31.2021,121.4682
43,6.0,6.0,25.0,3.5,31.2059,121.4635,31.2091,121.4615
111,2.0,2.0,32.0,3.9,31.2036,121.4276,31.2096,121.422
158,2.0,1.0,30.0,4.4,31.2034,121.4228,31.2001,121.4143
45,2.0,3.0,29.0,4.5,31.2009,121.4216,31.2019,121.4307
132,1.0,0.0,29.0,4.2,31.209,121.4158,31.2063,121.4093
109,2.0,13.0,34.0,4.2,31.2041,121.425,31.2124,121.4357
34,22.0,14.0,43.0,5.6,31.2237,121.4242,31.2126,121.4454
50,22.0,22.0,28.0,3.8000000000000003,31.2261,121.4274,31.222,121.4237
106,25.0,14.0,29.0,4.3,31.2218,121.4565,31.2181,121.4474
5,15.0,13.0,40.0,5.3,31.2155,121.4508,31.2184,121.4317
104,25.0,15.0,32.0,3.8,31.2245,121.4598,31.219,121.454
17,15.0,17.0,32.0,4.7,31.2186,121.4593,31.2185,121.4715
123,56.0,45.0,37.0,4.9,31.2571,121.4627,31.2464,121.4506
18,55.0,35.0,34.0,5.0,31.2527,121.4599,31.2391,121.4597
125,56.0,55.0,32.0,4.7,31.2507,121.4667,31.251,121.455
32,56.0,56.0,30.0,3.8000000000000003,31.2513,121.4694,31.2568,121.4698
65,57.0,66.0,37.0,4.6,31.2553,121.4754,31.2684,121.4635
71,56.0,56.0,31.0,4.4,31.2513,121.4694,31.26,121.4679
71,56.0,55.0,30.0,4.3,31.2529,121.4646,31.2598,121.4568
130,56.0,77.0,42.0,5.6,31.2571,121.4627,31.2774,121.4715
71,56.0,56.0,27.0,3.6,31.2543,121.464,31.2522,121.4698
2,80.0,80.0,26.0,3.8,31.2867,121.4038,31.2888,121.4011
56,71.0,61.0,29.0,4.1,31.2747,121.4126,31.2671,121.4119
96,71.0,71.0,25.0,3.3000000000000003,31.2718,121.4164,31.2719,121.4159
2,80.0,90.0,32.0,4.0,31.2867,121.4038,31.2959,121.4013
122,71.0,80.0,38.0,5.4,31.2706,121.4147,31.2896,121.4088
150,71.0,72.0,26.0,4.1,31.2785,121.418,31.2754,121.4206
122,71.0,80.0,34.0,4.2,31.2721,121.412,31.2849,121.4074
45,71.0,72.0,34.0,5.1000000000000005,31.2719,121.4121,31.2772,121.427
156,34.0,34.0,29.0,4.0,31.2398,121.4443,31.235,121.45
40,43.0,34.0,39.0,4.8,31.2481,121.4355,31.2318,121.4467
76,44.0,43.0,26.0,3.4,31.2437,121.4403,31.2447,121.4356
135,34.0,34.0,25.0,4.0,31.2316,121.4431,31.231,121.44
36,44.0,33.0,28.0,3.9,31.2444,121.4419,31.2393,121.4351
140,34.0,54.0,36.0,4.5,31.2361,121.4452,31.2504,121.449
34,44.0,33.0,33.0,4.800000000000001,31.2421,121.4471,31.2397,121.4327
30,44.0,44.0,28.0,4.1,31.2458,121.4456,31.2408,121.4478
135,34.0,35.0,39.0,4.8999999999999995,31.238,121.4402,31.2313,121.457
64,44.0,52.0,38.0,4.8999999999999995,31.2436,121.444,31.257,121.4271
19,34.0,34.0,24.0,3.7,31.2361,121.4452,31.2354,121.4432
9,44.0,33.0,30.0,4.3,31.2441,121.4404,31.2364,121.4362
68,71.0,70.0,32.0,4.2,31.279,121.4146,31.2735,121.4074
34,71.0,61.0,29.0,4.0,31.2703,121.4101,31.2694,121.4196
60,71.0,71.0,29.0,3.9000000000000004,31.2752,121.4161,31.2715,121.4128
92,71.0,60.0,35.0,4.9,31.2759,121.412,31.2699,121.4
38,11.0,12.0,29.0,3.8,31.2139,121.4137,31.2132,121.4221
18,12.0,20.0,38.0,5.4,31.2114,121.4256,31.2218,121.4077
51,12.0,2.0,34.0,4.6,31.2177,121.4251,31.2072,121.4218
18,12.0,21.0,36.0,4.8999999999999995,31.2114,121.4256,31.2262,121.415
73,58.0,57.0,29.0,3.8,31.2585,121.4861,31.2538,121.4789
82,68.0,77.0,36.0,5.0,31.2644,121.4848,31.2763,121.4721
33,68.0,77.0,30.0,4.2,31.2623,121.4815,31.2717,121.4773
64,68.0,58.0,33.0,4.4,31.2656,121.4871,31.2532,121.4843
34,68.0,77.0,36.0,4.699999999999999,31.2653,121.4889,31.2782,121.4779
46,17.0,18.0,31.0,4.2,31.2144,121.4709,31.2103,121.4807
72,18.0,16.0,41.0,5.5,31.2129,121.4862,31.2147,121.4623
134,27.0,29.0,39.0,4.8999999999999995,31.2245,121.4766,31.2267,121.4988
38,27.0,18.0,33.0,4.3,31.2245,121.4766,31.2157,121.4856
49,17.0,27.0,33.0,4.1,31.2138,121.4771,31.2234,121.4748
43,27.0,17.0,35.0,4.800000000000001,31.2243,121.4731,31.2119,121.4711
72,17.0,46.0,48.0,6.1000000000000005,31.2144,121.4709,31.2444,121.4689
76,44.0,44.0,32.0,4.7,31.2408,121.4495,31.2484,121.4437
61,44.0,54.0,36.0,4.9,31.2435,121.4452,31.255,121.4456
117,44.0,54.0,32.0,4.4,31.2458,121.4456,31.2585,121.447
