time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
134,11.0,1.0,27.0,3.6,31.211,121.4102,31.2083,121.4131
52,11.0,11.0,26.0,3.7,31.2139,121.4137,31.2187,121.4137
65,11.0,31.0,44.0,5.3,31.2138,121.4194,31.2359,121.4118
46,11.0,11.0,26.0,3.4000000000000004,31.2139,121.4166,31.2126,121.4185
16,11.0,21.0,24.0,3.8,31.2187,121.4147,31.2229,121.4131
158,11.0,12.0,35.0,4.5,31.2135,121.4125,31.2182,121.4253
108,11.0,12.0,30.0,4.2,31.2109,121.412,31.2127,121.4234
65,11.0,31.0,43.0,5.1,31.2155,121.4195,31.2364,121.4165
45,11.0,21.0,34.0,4.7,31.2155,121.4195,31.2295,121.417
65,11.0,31.0,48.0,5.4,31.211,121.4102,31.2347,121.419
33,11.0,30.0,48.0,5.4,31.2138,121.42,31.2325,121.4008
66,11.0,22.0,36.0,4.9,31.2138,121.4194,31.226,121.427
68,11.0,21.0,35.0,4.7,31.2141,121.4105,31.227,121.4189
106,11.0,12.0,27.0,4.0,31.2186,121.4139,31.22,121.4202
91,16.0,27.0,33.0,4.7,31.2177,121.4611,31.2266,121.4722
112,26.0,15.0,37.0,5.1000000000000005,31.2259,121.4688,31.2164,121.4555
130,25.0,8.0,51.0,6.1,31.2296,121.4546,31.2091,121.4837
49,7.0,7.0,32.0,4.1,31.2025,121.4797,31.2087,121.4734
48,7.0,8.0,31.0,3.8,31.2025,121.4797,31.2063,121.4879
29,2.0,2.0,28.0,4.0,31.2041,121.425,31.2085,121.4263
6,13.0,13.0,24.0,3.9,31.2164,121.4349,31.2123,121.4347
8,12.0,3.0,33.0,4.7,31.2157,121.4284,31.2038,121.4341
152,2.0,13.0,40.0,4.8999999999999995,31.2034,121.4228,31.2136,121.4384
142,2.0,2.0,30.0,4.3,31.2034,121.4228,31.2072,121.4268
60,1.0,23.0,41.0,5.6,31.208,121.4187,31.2271,121.4323
40,76.0,65.0,36.0,4.8,31.2759,121.4696,31.2608,121.4589
39,76.0,55.0,40.0,4.8,31.2733,121.4612,31.2569,121.4565
47,22.0,32.0,31.0,4.1,31.229,121.4257,31.2365,121.423
105,15.0,4.0,33.0,4.6,31.211,121.4567,31.207,121.446
118,15.0,16.0,34.0,4.7,31.2163,121.4588,31.2166,121.4697
28,15.0,4.0,33.0,4.2,31.2108,121.454,31.2002,121.4492
69,16.0,14.0,44.0,6.1000000000000005,31.2163,121.4699,31.2179,121.44
70,16.0,14.0,32.0,4.0,31.2146,121.4618,31.2145,121.4491
71,16.0,15.0,40.0,5.199999999999999,31.2163,121.4699,31.2127,121.4519
70,16.0,15.0,32.0,4.2,31.2163,121.4699,31.2148,121.4563
147,15.0,27.0,44.0,5.2,31.2108,121.454,31.2238,121.4773
149,15.0,27.0,38.0,5.1000000000000005,31.2132,121.4588,31.2218,121.4736
98,71.0,80.0,31.0,4.2,31.2747,121.4126,31.2812,121.4023
153,71.0,61.0,32.0,4.5,31.2711,121.42,31.2672,121.4117
10,60.0,70.0,28.0,4.1,31.2664,121.4036,31.2714,121.4032
25,71.0,81.0,39.0,4.8999999999999995,31.2703,121.4101,31.2856,121.4149
85,71.0,71.0,28.0,3.8000000000000003,31.2706,121.4147,31.2758,121.418
97,71.0,80.0,31.0,3.8,31.2727,121.4137,31.2805,121.4086
34,71.0,71.0,26.0,3.6,31.2752,121.4161,31.2732,121.4123
110,71.0,61.0,33.0,4.1,31.2747,121.4126,31.2668,121.4192
1,61.0,70.0,37.0,4.8,31.2635,121.4193,31.2771,121.4069
2,61.0,70.0,35.0,4.4,31.265,121.4126,31.2736,121.4019
6,61.0,60.0,36.0,4.9,31.27,121.4154,31.2666,121.4013
98,61.0,80.0,45.0,5.4,31.2635,121.4193,31.2856,121.4057
40,72.0,73.0,29.0,3.6,31.2737,121.427,31.2709,121.4327
72,71.0,41.0,47.0,6.1,31.2727,121.4137,31.246,121.4197
24,44.0,43.0,35.0,4.4,31.2421,121.4471,31.2466,121.435
161,34.0,36.0,35.0,4.7,31.2361,121.4452,31.238,121.4624
1,34.0,44.0,28.0,3.9,31.2398,121.4443,31.2483,121.4454
26,43.0,26.0,56.0,7.3,31.244,121.432,31.2211,121.4695
30,34.0,35.0,29.0,4.1,31.236,121.4469,31.2319,121.4525
55,34.0,24.0,34.0,4.2,31.238,121.4402,31.2299,121.4451
156,34.0,35.0,26.0,4.1,31.2396,121.4488,31.2381,121.4511
62,34.0,54.0,40.0,4.699999999999999,31.2361,121.4452,31.2537,121.442
49,44.0,34.0,33.0,4.4,31.241,121.448,31.2323,121.4405
17,75.0,74.0,34.0,4.5,31.2717,121.4558,31.2729,121.4452
17,75.0,84.0,30.0,4.1,31.2792,121.4556,31.2815,121.4477
36,75.0,43.0,51.0,6.0,31.2717,121.4558,31.2442,121.435
19,75.0,75.0,26.0,3.9,31.2772,121.453,31.279,121.4512
109,75.0,76.0,30.0,4.0,31.2754,121.4501,31.2711,121.461
106,75.0,76.0,35.0,4.6000000000000005,31.279,121.4546,31.2741,121.4687
33,75.0,43.0,55.0,6.7,31.2717,121.4558,31.2453,121.4312
109,75.0,76.0,32.0,4.2,31.2701,121.4523,31.2713,121.4603
17,75.0,84.0,30.0,4.5,31.2781,121.4502,31.2856,121.4476
62,75.0,64.0,34.0,5.1000000000000005,31.2799,121.4537,31.2678,121.4435
0,75.0,73.0,37.0,5.0,31.272,121.4514,31.2747,121.431
34,75.0,54.0,42.0,5.2,31.2751,121.4579,31.253,121.4461
34,75.0,53.0,38.0,5.0,31.2706,121.4532,31.2596,121.438
35,75.0,64.0,30.0,4.2,31.2713,121.4532,31.2636,121.4437
0,75.0,63.0,38.0,5.5,31.2772,121.453,31.2634,121.4368
17,75.0,75.0,26.0,3.5,31.2762,121.457,31.2722,121.4584
35,75.0,74.0,31.0,4.0,31.2782,121.4571,31.2718,121.4482
0,75.0,63.0,38.0,4.8999999999999995,31.2772,121.453,31.2628,121.4385
36,75.0,43.0,53.0,6.2,31.2779,121.4547,31.2476,121.4323
132,75.0,73.0,39.0,5.5,31.2792,121.4556,31.2751,121.4329
62,75.0,73.0,40.0,5.199999999999999,31.2764,121.4598,31.2767,121.4396
62,75.0,63.0,47.0,6.3,31.2787,121.4552,31.2613,121.431
19,75.0,84.0,35.0,4.6000000000000005,31.2709,121.4555,31.2826,121.448
17,75.0,84.0,43.0,5.4,31.2728,121.4597,31.2887,121.4413
62,75.0,64.0,41.0,5.5,31.2755,121.4585,31.2656,121.4402
123,75.0,85.0,34.0,4.3,31.275,121.4573,31.2875,121.459
94,75.0,85.0,32.0,4.800000000000001,31.2716,121.4597,31.284,121.4548
132,75.0,73.0,38.0,5.1,31.2736,121.459,31.272,121.4387
35,75.0,53.0,41.0,5.2,31.2713,121.4523,31.2547,121.4387
106,75.0,75.0,24.0,3.7,31.2764,121.4598,31.2766,121.4558
132,75.0,73.0,45.0,5.2,31.2702,121.4591,31.2719,121.4322
123,75.0,85.0,28.0,4.4,31.2761,121.457,31.2847,121.4593
106,75.0,75.0,26.0,3.9000000000000004,31.273,121.4573,31.272,121.4578
94,75.0,85.0,38.0,5.0,31.2728,121.4597,31.2898,121.4536
144,34.0,35.0,35.0,4.7,31.236,121.4469,31.2321,121.4595
116,44.0,45.0,26.0,4.2,31.2436,121.444,31.2472,121.4505
131,34.0,44.0,32.0,4.0,31.2329,121.4453,31.2403,121.4452
111,44.0,44.0,28.0,3.8,31.2437,121.4403,31.2489,121.4483
29,44.0,51.0,51.0,6.4,31.2421,121.4471,31.2591,121.4135
47,44.0,34.0,32.0,4.4,31.2408,121.4495,31.2346,121.4412
76,43.0,44.0,35.0,4.2,31.2434,121.4352,31.2405,121.4486
112,44.0,44.0,24.0,3.7,31.2458,121.4456,31.2455,121.4412
141,44.0,46.0,44.0,5.3,31.2437,121.4403,31.2439,121.4672
67,24.0,44.0,38.0,5.3,31.225,121.4473,31.2443,121.4434
38,24.0,25.0,30.0,4.5,31.2262,121.4419,31.2244,121.4519
132,18.0,29.0,37.0,4.6000000000000005,31.2167,121.4811,31.2289,121.4911
135,17.0,19.0,38.0,4.4,31.2138,121.4771,31.216,121.4946
51,27.0,19.0,38.0,4.8,31.2285,121.4757,31.2148,121.4901
51,27.0,19.0,41.0,5.3,31.2285,121.4757,31.216,121.4915
110,11.0,22.0,33.0,4.7,31.2152,121.4171,31.2265,121.4232
124,11.0,11.0,30.0,4.5,31.215,121.4193,31.212,121.4108
98,11.0,31.0,40.0,4.8,31.211,121.4102,31.2304,121.4114
130,11.0,11.0,26.0,3.9,31.21,121.4144,31.2112,121.4101
97,11.0,30.0,44.0,5.7,31.2139,121.4137,31.2382,121.4021
25,11.0,21.0,33.0,4.5,31.2159,121.416,31.2255,121.4111
134,11.0,11.0,27.0,3.7,31.215,121.4193,31.2133,121.4142
46,11.0,11.0,27.0,3.9000000000000004,31.2107,121.4101,31.2162,121.4107
35,11.0,10.0,28.0,3.6,31.2146,121.4112,31.2123,121.409
122,11.0,10.0,35.0,4.4,31.2154,121.4175,31.2159,121.401
30,7.0,8.0,34.0,4.6,31.2042,121.4728,31.2044,121.4849
31,8.0,8.0,29.0,4.1,31.2076,121.4825,31.2005,121.4808
73,7.0,7.0,23.0,3.4000000000000004,31.2042,121.4728,31.2054,121.4741
76,7.0,17.0,37.0,4.5,31.202,121.48,31.215,121.4749
109,77.0,98.0,45.0,6.0,31.2721,121.4799,31.2982,121.4836
48,77.0,68.0,31.0,4.2,31.2716,121.4736,31.2659,121.4839
106,77.0,88.0,37.0,4.8,31.2787,121.4727,31.2896,121.4886
107,77.0,88.0,40.0,5.1,31.2707,121.4788,31.2866,121.4819
58,77.0,69.0,48.0,5.800000000000001,31.2787,121.4727,31.269,121.4995
28,15.0,15.0,25.0,3.5,31.211,121.4567,31.2114,121.4534
64,16.0,26.0,29.0,4.4,31.2146,121.4618,31.2215,121.4648
15,15.0,6.0,40.0,5.1,31.2152,121.455,31.2053,121.4698
72,16.0,6.0,30.0,4.3,31.2163,121.4699,31.2094,121.4657
141,35.0,25.0,34.0,4.7,31.2308,121.4559,31.2204,121.4505
127,25.0,24.0,29.0,3.8000000000000003,31.2237,121.4537,31.2209,121.4475
142,35.0,15.0,40.0,5.2,31.2302,121.453,31.2104,121.4508
78,26.0,27.0,25.0,3.7,31.2277,121.4674,31.2281,121.472
53,36.0,26.0,38.0,4.6000000000000005,31.2364,121.469,31.2235,121.4606
103,58.0,68.0,35.0,4.2,31.2545,121.4855,31.267,121.4865
62,58.0,68.0,32.0,4.6000000000000005,31.2561,121.4855,31.2682,121.4883
43,48.0,69.0,46.0,5.7,31.2425,121.4824,31.2636,121.4955
40,48.0,48.0,26.0,3.8000000000000003,31.2459,121.4837,31.2487,121.4894
112,58.0,69.0,42.0,5.4,31.2503,121.4823,31.27,121.4974
23,48.0,57.0,40.0,5.199999999999999,31.2425,121.4824,31.2561,121.4709
59,24.0,14.0,36.0,4.800000000000001,31.2259,121.45,31.213,121.4412
39,24.0,34.0,29.0,4.0,31.2259,121.45,31.2322,121.449
60,24.0,24.0,23.0,3.6,31.2254,121.4403,31.2239,121.4416
50,77.0,77.0,28.0,3.5,31.2724,121.4785,31.2732,121.4739
139,77.0,77.0,28.0,3.7,31.2709,121.4737,31.2717,121.48
94,77.0,88.0,37.0,5.1000000000000005,31.276,121.4724,31.2885,121.4822
137,77.0,67.0,30.0,4.0,31.2721,121.4799,31.2658,121.4754
51,77.0,78.0,30.0,4.3,31.2779,121.4787,31.2753,121.4846
103,77.0,88.0,31.0,4.2,31.2763,121.4703,31.2816,121.4804
94,77.0,99.0,45.0,5.5,31.2787,121.4727,31.2948,121.4946
27,36.0,18.0,52.0,6.4,31.238,121.4646,31.2101,121.4829
53,35.0,34.0,31.0,4.1,31.2356,121.4518,31.2317,121.4451
46,36.0,35.0,28.0,4.2,31.2302,121.4612,31.2303,121.4552
63,47.0,46.0,32.0,4.2,31.2428,121.4735,31.2433,121.4653
30,47.0,36.0,35.0,4.800000000000001,31.2432,121.4784,31.2385,121.4623
54,26.0,26.0,27.0,4.0,31.2294,121.4693,31.2269,121.4635
59,94.0,94.0,28.0,3.7,31.2977,121.4402,31.2936,121.4464
152,84.0,85.0,28.0,3.8,31.2826,121.4495,31.2806,121.4512
154,84.0,85.0,34.0,4.7,31.2884,121.4409,31.2835,121.4513
46,48.0,48.0,28.0,4.0,31.2425,121.4824,31.2452,121.4835
47,48.0,48.0,26.0,3.9,31.2465,121.4877,31.243,121.4895
32,74.0,74.0,29.0,4.1,31.2728,121.4429,31.2755,121.4472
68,75.0,54.0,41.0,5.5,31.2716,121.4597,31.2529,121.4496
89,75.0,74.0,32.0,4.6000000000000005,31.2714,121.4541,31.2797,121.4422
112,75.0,84.0,32.0,4.2,31.2762,121.457,31.283,121.4463
112,75.0,75.0,26.0,3.8,31.2718,121.457,31.2731,121.4538
89,74.0,53.0,51.0,6.4,31.2785,121.4419,31.2501,121.433
130,75.0,75.0,27.0,4.2,31.2736,121.459,31.2795,121.4569
65,75.0,54.0,49.0,5.9,31.2799,121.4574,31.2538,121.4401
112,75.0,75.0,26.0,3.6,31.2788,121.4563,31.2799,121.4505
129,75.0,65.0,37.0,4.5,31.2795,121.4575,31.2651,121.451
89,75.0,74.0,32.0,4.5,31.2761,121.4514,31.2763,121.4408
78,54.0,74.0,36.0,5.3,31.2541,121.4465,31.2704,121.4421
89,75.0,74.0,34.0,4.5,31.2761,121.457,31.2728,121.4411
89,75.0,64.0,41.0,5.0,31.2764,121.457,31.2627,121.4406
49,75.0,83.0,38.0,5.1,31.2779,121.4523,31.2819,121.4328
29,75.0,74.0,32.0,4.5,31.2799,121.4582,31.2714,121.4484
68,75.0,54.0,42.0,5.9,31.2782,121.4571,31.2557,121.4466
130,75.0,76.0,32.0,4.0,31.2781,121.4502,31.2777,121.4601
32,74.0,74.0,26.0,4.0,31.2731,121.4418,31.2716,121.4475
129,75.0,76.0,30.0,4.6,31.2706,121.4532,31.2775,121.4624
29,75.0,74.0,32.0,4.5,31.2772,121.453,31.275,121.4444
112,75.0,85.0,27.0,3.4,31.279,121.4546,31.281,121.4587
112,75.0,75.0,27.0,3.7,31.2761,121.457,31.2736,121.4584
65,75.0,54.0,40.0,5.7,31.2704,121.4521,31.2505,121.441
89,74.0,53.0,35.0,4.800000000000001,31.2703,121.4411,31.2553,121.4393
89,75.0,64.0,34.0,4.800000000000001,31.2754,121.4501,31.2647,121.442
65,75.0,54.0,41.0,5.6,31.272,121.4514,31.2517,121.4406
128,75.0,87.0,40.0,5.0,31.2719,121.4509,31.2826,121.4711
49,75.0,73.0,44.0,5.0,31.2798,121.4554,31.2741,121.4323
49,75.0,73.0,40.0,4.8999999999999995,31.2704,121.4521,31.278,121.434
89,75.0,74.0,31.0,4.7,31.2761,121.457,31.2796,121.4465
63,61.0,72.0,32.0,4.7,31.2651,121.4146,31.2738,121.4204
115,71.0,60.0,31.0,4.2,31.2703,121.4101,31.2612,121.4064
52,71.0,71.0,27.0,4.1,31.2761,121.4138,31.2731,121.4127
37,61.0,90.0,50.0,6.0,31.2619,121.418,31.2928,121.4061
84,71.0,61.0,37.0,4.7,31.2747,121.4126,31.2609,121.4104
160,77.0,89.0,34.0,5.0,31.2779,121.4787,31.2879,121.4925
158,77.0,78.0,32.0,4.0,31.2763,121.4703,31.2721,121.4815
115,77.0,66.0,29.0,4.1,31.272,121.4726,31.2651,121.4668
30,77.0,76.0,36.0,4.5,31.2707,121.4788,31.2726,121.4612
141,68.0,57.0,33.0,4.6000000000000005,31.2665,121.4813,31.2586,121.4708
129,77.0,77.0,27.0,3.8000000000000003,31.276,121.4724,31.275,121.4799
30,77.0,75.0,38.0,5.199999999999999,31.2747,121.4778,31.2785,121.4596
51,67.0,69.0,44.0,5.6,31.2624,121.4722,31.2628,121.4972
70,77.0,88.0,41.0,5.5,31.2718,121.4719,31.2831,121.49
43,77.0,68.0,31.0,4.0,31.2707,121.4788,31.2645,121.483
98,77.0,58.0,42.0,4.8999999999999995,31.276,121.4724,31.2582,121.4811
111,68.0,48.0,43.0,5.3,31.2644,121.4848,31.24,121.4805
111,68.0,49.0,38.0,4.8999999999999995,31.2653,121.4889,31.2463,121.4925
112,68.0,58.0,27.0,3.9000000000000004,31.2653,121.4889,31.2597,121.4886
77,68.0,57.0,40.0,5.3,31.2665,121.4813,31.25,121.4792
120,74.0,63.0,31.0,4.4,31.2703,121.4411,31.2641,121.4343
46,44.0,42.0,38.0,5.5,31.2415,121.4448,31.2469,121.423
58,44.0,54.0,32.0,4.2,31.2436,121.444,31.2543,121.4448
76,88.0,89.0,31.0,4.0,31.2827,121.4884,31.2803,121.4977
89,98.0,99.0,32.0,4.2,31.2925,121.4832,31.2991,121.4964
41,84.0,63.0,50.0,6.1,31.2884,121.4409,31.2603,121.4329
119,84.0,85.0,40.0,4.8,31.2816,121.4414,31.2897,121.4592
40,84.0,84.0,28.0,4.1,31.2846,121.4463,31.2894,121.4431
121,68.0,89.0,36.0,4.699999999999999,31.2656,121.4871,31.2816,121.4954
134,69.0,59.0,29.0,3.9000000000000004,31.2619,121.4929,31.2564,121.4913
13,94.0,82.0,36.0,4.8,31.2906,121.4418,31.2842,121.4242
111,73.0,86.0,44.0,5.800000000000001,31.2765,121.4383,31.28,121.4691
148,94.0,96.0,46.0,5.5,31.2977,121.4402,31.292,121.4657
112,83.0,86.0,42.0,5.7,31.2896,121.4385,31.2803,121.4631
114,11.0,30.0,44.0,5.6000000000000005,31.2104,121.4115,31.2355,121.4085
113,11.0,30.0,43.0,5.5,31.2154,121.4175,31.2342,121.4069
30,10.0,1.0,38.0,4.6000000000000005,31.216,121.4086,31.2016,121.4103
55,30.0,20.0,35.0,4.7,31.239,121.4026,31.2263,121.4046
35,61.0,91.0,46.0,6.3,31.2619,121.418,31.2908,121.4143
55,61.0,71.0,33.0,4.4,31.2635,121.4193,31.2701,121.4118
105,71.0,60.0,32.0,3.8,31.2761,121.4138,31.27,121.4064
105,71.0,60.0,34.0,4.800000000000001,31.279,121.4146,31.2679,121.4078
28,61.0,71.0,37.0,4.8,31.2635,121.4193,31.2789,121.4134
120,71.0,80.0,34.0,4.5,31.2703,121.4101,31.2834,121.4024
35,61.0,71.0,28.0,3.8,31.27,121.4154,31.2733,121.4156
65,33.0,42.0,36.0,5.0,31.2305,121.4318,31.2416,121.421
114,32.0,23.0,41.0,5.0,31.2397,121.4253,31.2228,121.4335
137,57.0,67.0,31.0,4.6,31.2512,121.4754,31.2614,121.4734
73,26.0,27.0,34.0,4.4,31.2248,121.4674,31.2226,121.4799
74,26.0,26.0,30.0,3.7,31.2248,121.4674,31.2246,121.4615
35,35.0,54.0,45.0,5.3,31.2351,121.4544,31.2588,121.4498
97,35.0,36.0,29.0,4.3,31.2397,121.4546,31.2393,121.4641
98,35.0,26.0,30.0,3.8000000000000003,31.2309,121.459,31.2267,121.4638
120,36.0,23.0,46.0,5.4,31.2311,121.4614,31.2209,121.4349
84,26.0,26.0,24.0,3.6,31.2236,121.4662,31.2232,121.4699
62,35.0,16.0,44.0,6.1000000000000005,31.2378,121.4568,31.2134,121.469
13,6.0,16.0,35.0,4.800000000000001,31.2025,121.4695,31.2146,121.4631
76,6.0,5.0,34.0,4.6,31.2014,121.4688,31.2018,121.4571
108,6.0,15.0,32.0,4.4,31.2076,121.4654,31.2177,121.4583
0,6.0,6.0,26.0,4.1,31.2051,121.4607,31.2059,121.4667
109,6.0,15.0,29.0,4.2,31.2098,121.4619,31.2143,121.4561
43,6.0,18.0,40.0,5.5,31.2058,121.4657,31.2131,121.49
67,6.0,6.0,26.0,3.2,31.2076,121.4654,31.2069,121.4644
21,6.0,6.0,28.0,3.7,31.2014,121.4688,31.208,121.4672
43,6.0,18.0,46.0,5.9,31.2029,121.4614,31.2176,121.4869
123,6.0,28.0,40.0,5.5,31.2098,121.4619,31.2204,121.4824
29,6.0,8.0,38.0,4.8999999999999995,31.2023,121.4625,31.2044,121.4833
65,6.0,6.0,26.0,3.9000000000000004,31.2079,121.4604,31.2046,121.4641
108,6.0,15.0,28.0,4.5,31.2079,121.4604,31.2163,121.4587
69,31.0,31.0,29.0,3.6,31.2321,121.4142,31.2369,121.4143
54,31.0,20.0,32.0,4.7,31.2303,121.4121,31.2228,121.4032
144,31.0,31.0,30.0,3.9000000000000004,31.2335,121.4105,31.2332,121.4162
46,31.0,52.0,45.0,5.3,31.234,121.4145,31.2531,121.4297
115,31.0,40.0,39.0,5.0,31.2321,121.4142,31.2494,121.4057
92,71.0,72.0,33.0,4.2,31.2796,121.4179,31.2719,121.4297
35,71.0,90.0,45.0,6.0,31.2718,121.4164,31.2962,121.4081
92,71.0,71.0,29.0,4.0,31.2706,121.4147,31.2768,121.4101
111,71.0,80.0,32.0,4.800000000000001,31.279,121.4146,31.2801,121.4004
33,6.0,16.0,36.0,4.5,31.2063,121.4679,31.2173,121.4633
101,75.0,74.0,37.0,4.800000000000001,31.2764,121.4598,31.2769,121.4419
102,75.0,85.0,29.0,3.9000000000000004,31.2798,121.4554,31.2837,121.4508
106,75.0,66.0,34.0,4.4,31.2779,121.4547,31.2694,121.461
40,36.0,15.0,43.0,5.5,31.2311,121.4614,31.2101,121.4564
105,35.0,35.0,26.0,4.1,31.2309,121.459,31.2342,121.4587
77,35.0,56.0,42.0,5.2,31.2334,121.4519,31.2556,121.4633
79,35.0,45.0,34.0,4.2,31.2325,121.4592,31.2408,121.4506
110,84.0,83.0,28.0,3.6,31.282,121.4407,31.2839,121.4332
134,79.0,79.0,28.0,4.1,31.2765,121.5,31.278,121.494
129,79.0,88.0,35.0,4.4,31.2765,121.5,31.2815,121.4835
92,31.0,41.0,38.0,4.8,31.2314,121.4106,31.2464,121.4194
65,30.0,20.0,32.0,4.7,31.239,121.4026,31.2284,121.401
46,11.0,11.0,26.0,3.6,31.2186,121.4122,31.2176,121.4114
135,35.0,24.0,40.0,5.1,31.2397,121.4545,31.2215,121.4457
119,36.0,24.0,34.0,4.3,31.2364,121.4628,31.2294,121.45
106,35.0,46.0,34.0,4.6000000000000005,31.2302,121.453,31.2405,121.4623
44,35.0,24.0,41.0,5.7,31.2383,121.459,31.2213,121.4438
106,35.0,46.0,39.0,4.8,31.2325,121.4592,31.2455,121.4697
57,36.0,26.0,28.0,4.0,31.2364,121.4628,31.2295,121.4605
109,35.0,56.0,38.0,5.1,31.2376,121.4554,31.25,121.4689
47,35.0,45.0,35.0,4.6000000000000005,31.2343,121.4579,31.2467,121.4504
52,18.0,9.0,37.0,5.0,31.2129,121.4862,31.2003,121.4991
38,26.0,25.0,32.0,4.2,31.2248,121.4674,31.2272,121.4529
65,36.0,35.0,27.0,4.3,31.238,121.4646,31.234,121.4586
74,35.0,26.0,36.0,4.9,31.2378,121.4568,31.2287,121.4652
71,35.0,34.0,33.0,4.2,31.2343,121.4579,31.2311,121.4453
78,34.0,45.0,34.0,4.5,31.2396,121.4488,31.2471,121.4562
144,43.0,33.0,38.0,4.9,31.2482,121.4385,31.2326,121.4379
55,34.0,34.0,31.0,4.0,31.2329,121.4453,31.2398,121.4404
133,34.0,43.0,32.0,4.800000000000001,31.2396,121.4488,31.248,121.4383
79,34.0,43.0,38.0,5.0,31.2329,121.4453,31.2448,121.4362
