time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
46,88.0,88.0,26.0,4.0,31.2842,121.4866,31.29,121.486
113,88.0,78.0,28.0,3.9000000000000004,31.2808,121.4868,31.2752,121.488
30,88.0,88.0,29.0,4.0,31.2808,121.4868,31.2867,121.4848
102,88.0,89.0,31.0,3.8,31.2842,121.4866,31.289,121.4941
50,88.0,87.0,33.0,4.800000000000001,31.2842,121.4866,31.2806,121.4733
146,11.0,12.0,31.0,4.0,31.2154,121.4175,31.2134,121.4297
115,11.0,3.0,46.0,5.800000000000001,31.2104,121.4115,31.2086,121.4387
117,11.0,3.0,39.0,5.2,31.2155,121.4195,31.2048,121.4378
35,11.0,31.0,40.0,4.8999999999999995,31.2158,121.4142,31.2329,121.4108
58,11.0,11.0,26.0,3.5,31.2139,121.4137,31.2103,121.4118
79,11.0,2.0,38.0,5.4,31.2107,121.4101,31.2004,121.4278
49,11.0,13.0,48.0,5.9,31.217,121.4109,31.2189,121.4398
79,11.0,2.0,38.0,4.7,31.213,121.4198,31.2001,121.4286
49,11.0,11.0,28.0,3.8000000000000003,31.2188,121.4152,31.2139,121.418
131,11.0,11.0,26.0,4.2,31.2124,121.4159,31.2101,121.4105
82,15.0,15.0,29.0,4.1,31.2134,121.4521,31.2122,121.4578
128,26.0,4.0,49.0,6.000000000000001,31.2277,121.4674,31.2034,121.4447
158,2.0,12.0,31.0,4.3,31.2034,121.4228,31.2109,121.4238
99,2.0,3.0,30.0,4.5,31.2041,121.425,31.2097,121.4338
50,24.0,33.0,33.0,4.2,31.2266,121.4427,31.2317,121.4318
40,22.0,24.0,39.0,5.199999999999999,31.2261,121.4274,31.2213,121.4457
60,22.0,42.0,35.0,4.9,31.229,121.4257,31.244,121.4238
115,16.0,6.0,30.0,4.1,31.2163,121.4699,31.2054,121.4694
41,16.0,6.0,28.0,4.1,31.2146,121.4618,31.2088,121.4644
107,15.0,6.0,40.0,4.8,31.2148,121.4546,31.2001,121.4641
75,15.0,4.0,38.0,4.6,31.2192,121.4517,31.2029,121.4471
147,43.0,54.0,31.0,4.7,31.2482,121.4385,31.2518,121.4499
79,43.0,41.0,41.0,5.2,31.2448,121.434,31.2468,121.4111
67,44.0,54.0,28.0,4.3,31.2435,121.4452,31.2513,121.4481
135,43.0,33.0,33.0,4.2,31.2427,121.4365,31.2332,121.4399
108,43.0,54.0,36.0,4.2,31.2434,121.4352,31.2546,121.4414
148,44.0,44.0,26.0,3.4,31.2435,121.4452,31.2428,121.4401
29,75.0,63.0,44.0,5.4,31.2799,121.4537,31.2616,121.4396
29,75.0,73.0,42.0,5.5,31.2755,121.4585,31.2798,121.4313
13,75.0,85.0,29.0,4.0,31.2779,121.4547,31.2862,121.4554
31,75.0,63.0,39.0,4.6,31.2755,121.4578,31.2699,121.439
13,75.0,85.0,35.0,4.5,31.2767,121.45,31.2895,121.4512
29,75.0,73.0,38.0,4.6,31.2713,121.4523,31.2737,121.4341
122,75.0,75.0,27.0,3.7,31.2734,121.4563,31.274,121.4592
67,75.0,55.0,39.0,5.5,31.2785,121.4508,31.2599,121.4554
95,75.0,55.0,38.0,5.199999999999999,31.2713,121.4523,31.2549,121.4532
122,75.0,54.0,43.0,5.5,31.2797,121.4558,31.258,121.4424
66,75.0,43.0,58.0,7.3,31.2799,121.4537,31.2452,121.431
67,75.0,64.0,37.0,4.6000000000000005,31.2762,121.457,31.2668,121.4456
12,75.0,76.0,30.0,4.5,31.2788,121.4563,31.2744,121.4648
31,75.0,63.0,45.0,5.4,31.2716,121.4597,31.2685,121.4321
123,75.0,55.0,49.0,6.0,31.2798,121.4554,31.2522,121.4562
67,75.0,54.0,44.0,5.6000000000000005,31.2793,121.4593,31.2581,121.4469
95,75.0,54.0,40.0,4.8999999999999995,31.2736,121.459,31.2587,121.4464
67,75.0,65.0,31.0,4.4,31.2747,121.4527,31.2651,121.459
67,75.0,44.0,54.0,6.2,31.2761,121.4514,31.2416,121.44
123,75.0,55.0,45.0,5.6000000000000005,31.2778,121.4518,31.2552,121.4536
13,75.0,75.0,24.0,3.5,31.2782,121.4571,31.278,121.4519
122,75.0,65.0,32.0,4.5,31.2764,121.4598,31.268,121.4583
67,75.0,43.0,48.0,6.1000000000000005,31.2781,121.4502,31.2494,121.4374
29,75.0,73.0,39.0,5.2,31.2755,121.4578,31.2765,121.4348
47,75.0,64.0,34.0,4.6000000000000005,31.2797,121.4558,31.2669,121.446
12,75.0,85.0,32.0,4.4,31.2779,121.4547,31.2879,121.4547
66,75.0,42.0,58.0,7.500000000000001,31.2717,121.4558,31.2433,121.4208
47,75.0,64.0,38.0,4.800000000000001,31.2717,121.4558,31.2618,121.4417
0,75.0,73.0,38.0,4.8999999999999995,31.2788,121.4563,31.2742,121.4362
122,75.0,54.0,42.0,5.7,31.2743,121.4511,31.2506,121.446
95,75.0,55.0,43.0,5.3,31.2785,121.4508,31.2582,121.4599
47,75.0,65.0,29.0,3.9000000000000004,31.2718,121.457,31.2657,121.4565
122,75.0,54.0,49.0,5.6,31.275,121.4573,31.2505,121.4439
13,75.0,85.0,42.0,4.8,31.2702,121.4591,31.2894,121.4528
47,75.0,75.0,26.0,3.9,31.2795,121.4575,31.2769,121.4542
0,75.0,73.0,41.0,5.0,31.2792,121.4556,31.2796,121.4339
136,34.0,42.0,46.0,5.9,31.236,121.4469,31.2499,121.4205
13,34.0,43.0,30.0,4.3,31.238,121.4402,31.2483,121.4395
115,33.0,54.0,40.0,4.8,31.2346,121.4326,31.2512,121.4413
99,44.0,44.0,27.0,3.4,31.241,121.448,31.2413,121.4443
33,44.0,63.0,47.0,5.7,31.2421,121.4471,31.2662,121.438
129,43.0,44.0,38.0,4.699999999999999,31.2466,121.43,31.2414,121.4483
54,34.0,43.0,36.0,4.4,31.2396,121.4488,31.2492,121.4397
64,24.0,34.0,38.0,4.6000000000000005,31.2234,121.4445,31.2381,121.4448
54,24.0,24.0,27.0,3.6,31.2218,121.4411,31.2249,121.4444
39,24.0,23.0,31.0,4.5,31.2216,121.4493,31.2255,121.4389
139,18.0,9.0,42.0,5.4,31.219,121.4885,31.2009,121.4985
109,18.0,38.0,40.0,4.8999999999999995,31.2194,121.4891,31.2363,121.4807
