time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
124,76.0,77.0,35.0,5.0,31.2732,121.4619,31.2788,121.4779
132,88.0,76.0,39.0,4.699999999999999,31.2827,121.4884,31.2788,121.4698
36,88.0,89.0,30.0,4.0,31.2808,121.4868,31.2891,121.4913
124,76.0,86.0,28.0,4.4,31.2733,121.4612,31.2815,121.4602
60,25.0,45.0,51.0,6.1000000000000005,31.22,121.4515,31.2495,121.4513
102,36.0,36.0,22.0,3.7,31.2364,121.469,31.2365,121.4691
31,11.0,1.0,34.0,4.6,31.2154,121.4175,31.2049,121.4177
42,21.0,13.0,36.0,4.8,31.2211,121.4191,31.2146,121.4366
147,11.0,11.0,25.0,4.1,31.2135,121.4125,31.2135,121.4156
43,21.0,13.0,38.0,5.199999999999999,31.2211,121.4191,31.211,121.4334
108,11.0,10.0,28.0,3.9,31.2146,121.4112,31.2177,121.4074
79,11.0,11.0,27.0,4.0,31.2154,121.4175,31.2189,121.4161
47,11.0,13.0,36.0,5.0,31.2186,121.4139,31.219,121.4329
15,11.0,1.0,29.0,4.0,31.2138,121.4194,31.2065,121.4192
88,11.0,22.0,39.0,5.3,31.2141,121.4105,31.2282,121.4213
147,11.0,2.0,36.0,5.0,31.2124,121.4159,31.2002,121.4272
33,11.0,11.0,26.0,3.8,31.2154,121.4175,31.2139,121.4196
121,11.0,10.0,29.0,4.3,31.2197,121.4108,31.216,121.4067
43,21.0,12.0,35.0,4.4,31.2209,121.4134,31.2137,121.4265
44,11.0,13.0,48.0,6.0,31.2107,121.4101,31.2175,121.4392
161,11.0,23.0,38.0,5.0,31.213,121.4198,31.2245,121.4339
43,21.0,12.0,32.0,4.3,31.2209,121.4134,31.2153,121.425
117,15.0,16.0,30.0,4.5,31.2146,121.4536,31.2108,121.4633
48,75.0,66.0,32.0,4.0,31.2728,121.4597,31.2653,121.4655
53,76.0,95.0,46.0,5.3,31.2732,121.4619,31.2959,121.4541
34,22.0,33.0,33.0,4.5,31.2266,121.4273,31.2312,121.4368
36,22.0,33.0,34.0,4.800000000000001,31.2261,121.4274,31.2328,121.438
67,22.0,2.0,42.0,5.6,31.228,121.4253,31.2058,121.4225
42,23.0,22.0,32.0,4.800000000000001,31.2221,121.4345,31.2284,121.4236
42,23.0,31.0,42.0,5.1,31.2221,121.4345,31.2301,121.4151
45,23.0,30.0,52.0,6.1000000000000005,31.2256,121.438,31.2398,121.4057
66,22.0,22.0,26.0,3.8,31.2292,121.4243,31.2273,121.4215
50,15.0,17.0,40.0,4.8,31.2163,121.4588,31.2161,121.479
41,45.0,45.0,28.0,3.9000000000000004,31.2475,121.4562,31.2475,121.4504
61,45.0,35.0,30.0,3.9000000000000004,31.2435,121.4538,31.2385,121.4529
80,61.0,71.0,36.0,4.800000000000001,31.2619,121.418,31.2736,121.4179
127,71.0,70.0,32.0,4.6000000000000005,31.2786,121.4165,31.273,121.4024
116,71.0,72.0,34.0,4.3,31.2786,121.4165,31.2762,121.4286
70,71.0,71.0,30.0,4.0,31.2729,121.4109,31.2717,121.4161
143,71.0,71.0,28.0,3.6,31.2761,121.4138,31.27,121.4155
