time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
40,98.0,89.0,41.0,5.4,31.2985,121.4828,31.2816,121.4956
114,88.0,88.0,28.0,3.6,31.2876,121.4881,31.2878,121.4822
50,88.0,87.0,33.0,4.3,31.2876,121.4881,31.2811,121.4747
49,88.0,85.0,49.0,5.699999999999999,31.2827,121.4884,31.2854,121.4545
33,35.0,36.0,30.0,4.2,31.2308,121.4559,31.2375,121.4647
41,36.0,37.0,32.0,4.4,31.2364,121.4628,31.2301,121.4711
64,36.0,36.0,28.0,4.0,31.2311,121.4614,31.2313,121.4645
31,35.0,36.0,27.0,4.3,31.2325,121.4592,31.235,121.4662
98,36.0,25.0,36.0,4.5,31.2334,121.4664,31.2248,121.4515
46,11.0,11.0,26.0,4.0,31.2109,121.412,31.2108,121.418
31,11.0,3.0,44.0,5.7,31.2159,121.416,31.2064,121.4399
46,11.0,11.0,28.0,4.0,31.2152,121.4171,31.2178,121.4149
30,11.0,3.0,43.0,5.5,31.21,121.4144,31.2,121.4399
109,11.0,12.0,35.0,4.9,31.2135,121.4125,31.21,121.426
138,11.0,20.0,34.0,4.4,31.2187,121.4147,31.2262,121.4002
110,11.0,3.0,42.0,5.3,31.2104,121.4115,31.205,121.4388
48,11.0,1.0,31.0,4.0,31.2174,121.4163,31.21,121.42
28,15.0,5.0,30.0,3.6,31.2155,121.4508,31.2096,121.4534
69,15.0,24.0,34.0,4.1,31.2155,121.4508,31.2218,121.4403
70,16.0,36.0,42.0,4.8999999999999995,31.2163,121.4699,31.236,121.4683
112,25.0,25.0,27.0,4.1,31.2261,121.4596,31.2215,121.4541
69,16.0,26.0,36.0,4.2,31.2146,121.4618,31.2253,121.4668
114,25.0,24.0,32.0,4.4,31.2283,121.4558,31.2284,121.4426
47,15.0,16.0,26.0,3.4,31.211,121.4567,31.2124,121.4605
118,25.0,34.0,36.0,4.699999999999999,31.2261,121.4596,31.2329,121.4416
72,26.0,26.0,27.0,3.5,31.2248,121.4674,31.2215,121.4665
34,15.0,35.0,46.0,5.4,31.2108,121.454,31.2362,121.4564
112,25.0,25.0,25.0,3.7,31.2257,121.4505,31.23,121.4515
116,25.0,24.0,29.0,4.3,31.2257,121.4503,31.2293,121.4455
69,56.0,56.0,30.0,4.2,31.2516,121.4647,31.2581,121.4635
68,56.0,56.0,27.0,3.4,31.2507,121.4667,31.2509,121.462
35,61.0,82.0,49.0,5.8,31.2635,121.4193,31.2898,121.4274
84,61.0,71.0,36.0,4.6000000000000005,31.2651,121.4146,31.2766,121.4144
51,71.0,71.0,24.0,3.8000000000000003,31.2785,121.418,31.2799,121.4172
4,61.0,71.0,30.0,4.0,31.265,121.4126,31.2747,121.4179
83,61.0,82.0,49.0,6.3,31.2651,121.4146,31.2891,121.43
111,71.0,71.0,25.0,3.5,31.2796,121.4179,31.2779,121.417
125,71.0,80.0,31.0,4.4,31.279,121.4146,31.2867,121.4094
35,61.0,82.0,42.0,5.4,31.2651,121.4146,31.2813,121.4265
18,61.0,80.0,46.0,5.800000000000001,31.2619,121.418,31.2838,121.4089
84,61.0,72.0,35.0,4.6000000000000005,31.2651,121.4146,31.2712,121.4265
122,71.0,70.0,33.0,4.3,31.2718,121.4164,31.2785,121.4034
125,71.0,80.0,32.0,4.3,31.2759,121.412,31.2801,121.4036
51,71.0,71.0,30.0,4.1,31.2786,121.4165,31.2707,121.4123
31,12.0,13.0,31.0,4.1,31.2135,121.4231,31.2159,121.4327
21,12.0,12.0,25.0,3.8,31.2165,121.4222,31.2136,121.4242
56,12.0,22.0,40.0,5.1,31.2102,121.4286,31.2294,121.422
48,12.0,1.0,35.0,4.5,31.2135,121.4231,31.2023,121.4186
20,12.0,32.0,41.0,4.8,31.2117,121.4299,31.2304,121.4248
41,13.0,13.0,27.0,3.5,31.2133,121.4319,31.2124,121.4364
110,75.0,75.0,28.0,4.2,31.2743,121.4511,31.2793,121.4543
123,75.0,55.0,43.0,5.4,31.275,121.4573,31.2505,121.4563
69,75.0,64.0,36.0,4.9,31.2787,121.4552,31.2693,121.4467
48,75.0,75.0,28.0,4.0,31.2718,121.457,31.2701,121.4547
91,75.0,53.0,53.0,6.6,31.2799,121.4582,31.2538,121.4354
110,75.0,75.0,28.0,4.2,31.2714,121.4541,31.2788,121.4534
34,75.0,63.0,42.0,5.9,31.2728,121.4597,31.2642,121.4348
110,75.0,65.0,33.0,4.5,31.2778,121.4566,31.2653,121.4563
123,75.0,65.0,26.0,4.3,31.2719,121.4509,31.2672,121.456
50,75.0,84.0,31.0,4.1,31.2792,121.4556,31.2801,121.4468
50,75.0,75.0,31.0,3.8,31.2719,121.4509,31.277,121.4581
9,75.0,65.0,30.0,4.4,31.2713,121.4523,31.2649,121.4556
26,75.0,73.0,37.0,5.1,31.2719,121.4509,31.2799,121.435
26,75.0,63.0,42.0,5.2,31.2736,121.459,31.2699,121.4337
48,75.0,65.0,30.0,4.5,31.2751,121.4579,31.2651,121.4558
92,75.0,53.0,47.0,5.7,31.273,121.4573,31.2528,121.4397
48,75.0,54.0,44.0,5.6000000000000005,31.2761,121.457,31.2531,121.4417
123,75.0,65.0,34.0,4.6000000000000005,31.2764,121.4598,31.2645,121.4501
48,75.0,75.0,26.0,3.9,31.275,121.4573,31.2793,121.4558
70,75.0,64.0,32.0,4.9,31.2778,121.4566,31.268,121.447
70,75.0,75.0,30.0,3.7,31.2718,121.457,31.2766,121.4598
69,75.0,65.0,31.0,4.0,31.2713,121.4532,31.2634,121.4575
123,75.0,56.0,46.0,5.3,31.2787,121.4552,31.2557,121.463
7,75.0,55.0,35.0,4.6000000000000005,31.2713,121.4532,31.2585,121.4543
34,75.0,63.0,41.0,5.2,31.2734,121.4563,31.2635,121.4372
93,75.0,54.0,47.0,5.7,31.275,121.4573,31.2519,121.4462
9,75.0,64.0,34.0,4.6000000000000005,31.2772,121.453,31.2619,121.4488
48,75.0,64.0,37.0,4.7,31.2778,121.4518,31.2653,121.4415
110,75.0,75.0,32.0,4.5,31.2701,121.452,31.2772,121.4534
26,75.0,73.0,42.0,5.0,31.2762,121.457,31.2714,121.4339
69,75.0,65.0,31.0,4.2,31.2781,121.4502,31.2678,121.4544
123,75.0,65.0,35.0,4.7,31.2798,121.4554,31.2647,121.4553
7,75.0,64.0,30.0,4.6,31.2702,121.4591,31.2695,121.446
9,75.0,64.0,41.0,5.1,31.2779,121.4547,31.2605,121.4447
141,75.0,85.0,32.0,4.1,31.275,121.4573,31.2806,121.4503
140,75.0,63.0,40.0,4.8,31.275,121.4573,31.2651,121.4372
91,75.0,53.0,43.0,5.800000000000001,31.2713,121.4523,31.2561,121.4324
140,75.0,63.0,44.0,5.1,31.2755,121.4578,31.2678,121.4359
110,75.0,75.0,30.0,3.7,31.2782,121.4571,31.2727,121.4548
26,75.0,73.0,42.0,5.4,31.2797,121.4558,31.2708,121.4337
140,75.0,73.0,34.0,4.5,31.2792,121.4556,31.2728,121.4394
140,75.0,63.0,46.0,5.3,31.279,121.4546,31.2661,121.4318
123,75.0,65.0,29.0,4.3,31.2717,121.4558,31.2642,121.4538
34,75.0,73.0,41.0,5.4,31.2778,121.4566,31.273,121.4349
70,75.0,74.0,34.0,4.2,31.2778,121.4566,31.2796,121.4419
34,75.0,73.0,36.0,4.8,31.2755,121.4578,31.2755,121.4379
