time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
50,88.0,88.0,27.0,4.3,31.2827,121.4884,31.286,121.482
48,88.0,69.0,41.0,5.4,31.2827,121.4884,31.2674,121.4995
134,88.0,87.0,32.0,4.5,31.2876,121.4881,31.2804,121.4749
132,88.0,85.0,50.0,6.199999999999999,31.2876,121.4881,31.2858,121.4542
144,75.0,74.0,36.0,4.2,31.2799,121.4582,31.2701,121.4491
121,36.0,38.0,37.0,4.8,31.2302,121.4612,31.2335,121.481
53,25.0,25.0,28.0,3.4,31.226,121.4521,31.223,121.4539
52,25.0,25.0,25.0,3.2,31.2257,121.4505,31.2271,121.4513
62,36.0,37.0,32.0,4.5,31.2364,121.4628,31.2354,121.4734
39,12.0,11.0,32.0,4.800000000000001,31.2131,121.4294,31.2139,121.415
11,11.0,11.0,28.0,3.6,31.2162,121.419,31.2168,121.4146
155,11.0,33.0,50.0,6.300000000000001,31.2141,121.4105,31.2348,121.4361
53,11.0,11.0,30.0,3.6,31.211,121.4102,31.2119,121.4154
142,11.0,33.0,48.0,5.699999999999999,31.2104,121.4115,31.2321,121.4319
56,11.0,11.0,29.0,4.0,31.2102,121.4198,31.216,121.4195
91,11.0,11.0,28.0,3.8,31.2155,121.4195,31.2191,121.4121
53,11.0,11.0,22.0,3.7,31.2139,121.4137,31.2122,121.414
80,16.0,26.0,26.0,3.6,31.2177,121.4611,31.2236,121.4606
155,15.0,4.0,38.0,5.1000000000000005,31.2163,121.4588,31.206,121.4478
118,25.0,26.0,25.0,3.5,31.2211,121.4565,31.2207,121.4607
30,15.0,25.0,36.0,5.0,31.2148,121.4546,31.2299,121.4545
84,15.0,27.0,44.0,5.2,31.2155,121.4508,31.2222,121.475
42,25.0,35.0,30.0,3.8,31.2253,121.4583,31.2325,121.453
43,25.0,33.0,44.0,5.6,31.2211,121.4565,31.2363,121.44
114,25.0,26.0,35.0,4.800000000000001,31.2255,121.4508,31.2218,121.4669
42,25.0,34.0,35.0,5.1000000000000005,31.2293,121.4595,31.2308,121.4413
36,6.0,18.0,39.0,4.8,31.2048,121.4696,31.215,121.4862
12,6.0,7.0,40.0,4.6,31.2051,121.4607,31.2078,121.4791
34,6.0,8.0,42.0,5.5,31.2076,121.4654,31.2066,121.4893
109,6.0,6.0,29.0,4.0,31.2079,121.4604,31.2044,121.4675
71,6.0,6.0,30.0,4.0,31.2048,121.4696,31.2059,121.4602
117,6.0,6.0,32.0,4.1,31.2098,121.4619,31.2019,121.4615
46,76.0,65.0,35.0,4.7,31.2732,121.4619,31.2611,121.455
56,22.0,13.0,40.0,5.1,31.2268,121.4202,31.2152,121.4395
54,23.0,13.0,32.0,4.5,31.2289,121.4389,31.2167,121.4334
37,22.0,23.0,32.0,4.2,31.2267,121.4236,31.2222,121.4344
67,25.0,25.0,28.0,3.6,31.2205,121.4529,31.2262,121.4536
30,15.0,24.0,40.0,4.8999999999999995,31.2186,121.4593,31.2281,121.4443
42,15.0,5.0,32.0,4.5,31.2152,121.455,31.2032,121.453
6,15.0,7.0,41.0,4.8999999999999995,31.2132,121.4588,31.2002,121.4766
134,25.0,25.0,32.0,4.3,31.22,121.4515,31.227,121.4532
74,25.0,26.0,36.0,4.6,31.22,121.4515,31.2234,121.4697
58,15.0,15.0,33.0,4.4,31.2108,121.454,31.2192,121.4591
109,15.0,24.0,29.0,3.9,31.2186,121.4593,31.2209,121.4493
138,15.0,4.0,39.0,5.1,31.2163,121.4588,31.2074,121.4407
85,55.0,56.0,29.0,3.8,31.2527,121.4599,31.2516,121.4681
2,61.0,61.0,26.0,4.0,31.2635,121.4193,31.2629,121.4165
132,71.0,61.0,38.0,4.7,31.2761,121.4138,31.2618,121.4171
140,71.0,52.0,36.0,4.8999999999999995,31.2703,121.4101,31.2574,121.4218
6,61.0,60.0,33.0,4.6000000000000005,31.27,121.4154,31.2618,121.4034
133,71.0,61.0,40.0,5.3,31.2796,121.4179,31.2646,121.4117
6,61.0,60.0,33.0,4.2,31.2619,121.418,31.268,121.4059
46,71.0,61.0,32.0,3.9,31.2719,121.4121,31.2638,121.4141
121,61.0,81.0,40.0,5.7,31.2651,121.4146,31.2874,121.4158
91,72.0,63.0,28.0,3.6,31.2737,121.427,31.2694,121.4326
126,34.0,44.0,32.0,4.1,31.2316,121.4431,31.2412,121.4431
140,44.0,33.0,37.0,5.3,31.2444,121.4465,31.2341,121.4306
127,43.0,53.0,35.0,4.5,31.2466,121.43,31.2599,121.4309
82,43.0,43.0,25.0,3.6,31.2448,121.434,31.2468,121.4316
140,44.0,33.0,28.0,3.8000000000000003,31.2415,121.4448,31.2384,121.4387
127,44.0,53.0,30.0,3.9,31.2458,121.4456,31.2501,121.4385
155,43.0,43.0,30.0,4.3,31.2448,121.434,31.2402,121.4354
69,12.0,21.0,38.0,4.4,31.2123,121.4268,31.224,121.4163
136,11.0,21.0,29.0,4.5,31.2159,121.416,31.2244,121.4157
64,11.0,12.0,31.0,4.1,31.2159,121.416,31.2152,121.4265
114,12.0,0.0,42.0,4.8,31.2117,121.4299,31.2038,121.4093
138,11.0,30.0,50.0,5.8,31.2124,121.4159,31.239,121.4083
140,75.0,75.0,27.0,3.5,31.2793,121.4593,31.2797,121.4566
137,75.0,77.0,36.0,4.800000000000001,31.2755,121.4585,31.2765,121.4754
61,75.0,63.0,46.0,5.2,31.2755,121.4578,31.2604,121.4352
3,75.0,52.0,55.0,6.5,31.2736,121.459,31.2568,121.4239
115,75.0,85.0,26.0,4.0,31.2799,121.4574,31.2865,121.4569
34,75.0,75.0,26.0,3.7,31.2719,121.4509,31.2767,121.4522
88,75.0,85.0,32.0,4.5,31.2751,121.4579,31.2822,121.4557
140,75.0,76.0,32.0,4.1,31.2706,121.4532,31.2763,121.46
89,75.0,75.0,28.0,4.2,31.2761,121.4514,31.2751,121.4581
34,75.0,75.0,31.0,4.0,31.2755,121.4585,31.2797,121.45
140,75.0,75.0,34.0,4.5,31.2797,121.4558,31.2716,121.45
115,75.0,85.0,29.0,3.8000000000000003,31.2772,121.453,31.2831,121.4515
5,75.0,54.0,38.0,4.6,31.273,121.4573,31.2597,121.4442
89,75.0,75.0,28.0,3.6,31.2761,121.457,31.2776,121.4593
34,75.0,75.0,29.0,3.6,31.2781,121.4502,31.2772,121.4563
5,75.0,64.0,37.0,5.3,31.2782,121.4571,31.2632,121.4473
117,75.0,74.0,26.0,3.6,31.2719,121.4509,31.2727,121.4483
3,75.0,52.0,52.0,6.1,31.275,121.4573,31.2517,121.43
89,75.0,85.0,34.0,4.5,31.2761,121.457,31.2892,121.4578
117,75.0,75.0,26.0,3.8000000000000003,31.2793,121.4593,31.2796,121.4595
6,75.0,41.0,67.0,7.7,31.2782,121.4571,31.2419,121.4159
34,75.0,76.0,28.0,3.6,31.2799,121.4574,31.2766,121.4603
3,75.0,42.0,66.0,7.5,31.2755,121.4585,31.241,121.4242
61,75.0,54.0,45.0,5.3,31.2716,121.4597,31.2561,121.4406
137,75.0,87.0,46.0,5.7,31.2717,121.4558,31.2895,121.478
6,75.0,41.0,60.0,7.1,31.2709,121.4555,31.2476,121.4132
115,75.0,84.0,30.0,4.0,31.2754,121.4501,31.2828,121.4483
88,75.0,84.0,39.0,5.2,31.2709,121.4555,31.2886,121.4451
61,75.0,53.0,45.0,5.6000000000000005,31.2706,121.4532,31.2506,121.4348
61,75.0,54.0,36.0,5.3,31.2714,121.4541,31.256,121.4483
88,75.0,74.0,29.0,4.5,31.2762,121.457,31.2702,121.4496
88,75.0,85.0,36.0,4.7,31.273,121.4573,31.2854,121.4531
3,75.0,52.0,55.0,7.1000000000000005,31.2793,121.4593,31.2525,121.4285
6,75.0,41.0,69.0,8.200000000000001,31.2764,121.4598,31.2463,121.4122
119,43.0,54.0,32.0,3.8,31.2481,121.4355,31.2557,121.4407
32,44.0,54.0,36.0,4.2,31.2421,121.4471,31.2528,121.4414
143,44.0,53.0,41.0,5.0,31.2444,121.4465,31.2594,121.4332
142,44.0,53.0,37.0,5.0,31.2415,121.4448,31.2518,121.4343
129,44.0,54.0,29.0,4.1,31.2436,121.444,31.251,121.4404
110,34.0,31.0,44.0,5.4,31.238,121.4402,31.2398,121.4162
40,44.0,43.0,31.0,4.3,31.2415,121.4448,31.241,121.4364
27,34.0,44.0,36.0,4.5,31.2316,121.4431,31.2467,121.4413
138,34.0,34.0,25.0,3.3000000000000003,31.2361,121.4452,31.2348,121.4439
141,44.0,43.0,32.0,4.0,31.2437,121.4403,31.2453,121.4311
141,44.0,43.0,32.0,4.4,31.2458,121.4456,31.2438,121.4335
89,84.0,84.0,30.0,3.8000000000000003,31.2846,121.4463,31.2892,121.4469
43,24.0,24.0,23.0,3.2,31.2276,121.4402,31.2268,121.4415
44,24.0,25.0,30.0,4.4,31.2214,121.4403,31.2254,121.4503
52,24.0,23.0,33.0,4.7,31.2265,121.447,31.2282,121.4333
54,24.0,22.0,36.0,4.6,31.2262,121.4419,31.2239,121.4231
52,24.0,22.0,42.0,5.0,31.2259,121.45,31.2212,121.4279
42,24.0,25.0,30.0,4.3,31.2203,121.4462,31.2293,121.4501
52,24.0,13.0,36.0,4.4,31.2247,121.4484,31.2171,121.4355
127,69.0,69.0,30.0,4.2,31.2611,121.4985,31.2699,121.4941
40,58.0,38.0,44.0,5.1,31.252,121.486,31.2313,121.4854
152,68.0,66.0,42.0,5.1,31.2668,121.489,31.2681,121.4671
75,27.0,38.0,33.0,4.9,31.2245,121.4766,31.2351,121.4819
86,27.0,7.0,36.0,5.1,31.222,121.4722,31.2051,121.4774
51,27.0,38.0,36.0,4.4,31.2226,121.4737,31.2309,121.4869
109,27.0,17.0,29.0,3.9000000000000004,31.224,121.4771,31.2177,121.4797
109,27.0,27.0,28.0,4.0,31.2226,121.4737,31.2233,121.4795
36,17.0,16.0,31.0,4.4,31.2116,121.4789,31.2117,121.4691
40,17.0,27.0,35.0,4.6000000000000005,31.2144,121.4709,31.2279,121.4759
40,17.0,28.0,36.0,4.4,31.2108,121.4719,31.2202,121.4856
49,28.0,28.0,29.0,4.0,31.226,121.4812,31.2247,121.4894
40,17.0,27.0,35.0,4.3,31.2144,121.4709,31.2274,121.4714
13,12.0,11.0,32.0,4.800000000000001,31.2187,121.4237,31.2112,121.4125
55,11.0,12.0,32.0,4.2,31.2124,121.4159,31.2158,121.4273
73,11.0,21.0,34.0,4.6000000000000005,31.213,121.4198,31.2235,121.4138
107,11.0,31.0,39.0,5.0,31.2154,121.4175,31.2309,121.4106
132,11.0,11.0,25.0,3.8,31.2159,121.416,31.2172,121.4114
70,11.0,11.0,28.0,4.3,31.215,121.4193,31.2197,121.415
40,11.0,31.0,46.0,5.800000000000001,31.2146,121.4112,31.2366,121.4167
39,11.0,31.0,42.0,5.3,31.2138,121.4194,31.2316,121.4155
119,11.0,21.0,33.0,4.3,31.2139,121.4137,31.2247,121.4102
130,11.0,11.0,27.0,4.1,31.2188,121.4152,31.2143,121.4135
18,11.0,1.0,33.0,4.800000000000001,31.2186,121.4139,31.2065,121.4191
54,11.0,13.0,41.0,5.4,31.2107,121.4101,31.213,121.4354
120,11.0,31.0,46.0,6.0,31.2139,121.4166,31.2385,121.4134
54,11.0,23.0,44.0,6.0,31.2107,121.4101,31.2272,121.4321
39,18.0,9.0,36.0,4.5,31.2173,121.4813,31.2074,121.4902
56,67.0,89.0,45.0,5.6000000000000005,31.2624,121.4722,31.282,121.4923
56,67.0,78.0,35.0,4.7,31.262,121.475,31.2717,121.4847
161,77.0,66.0,39.0,4.8999999999999995,31.2778,121.4774,31.2638,121.4648
55,67.0,78.0,38.0,5.3,31.262,121.475,31.2787,121.4881
31,77.0,68.0,30.0,4.3,31.2707,121.4788,31.2659,121.4835
121,77.0,65.0,44.0,5.7,31.272,121.4726,31.2603,121.4532
41,77.0,77.0,32.0,3.8,31.2716,121.4736,31.2793,121.4738
31,67.0,68.0,36.0,4.3,31.2687,121.4721,31.2652,121.4856
5,15.0,15.0,25.0,4.1,31.2146,121.4536,31.2157,121.4507
40,25.0,25.0,28.0,3.4,31.2245,121.4593,31.2235,121.4555
82,25.0,34.0,34.0,5.0,31.2273,121.455,31.2371,121.4416
40,25.0,15.0,32.0,4.5,31.2294,121.4534,31.2191,121.4548
51,35.0,35.0,24.0,3.8,31.2325,121.4592,31.2362,121.4591
74,25.0,16.0,37.0,4.800000000000001,31.2265,121.4529,31.2174,121.4673
75,25.0,25.0,26.0,3.6,31.2285,121.4504,31.2221,121.45
123,48.0,58.0,35.0,4.4,31.2425,121.4824,31.2569,121.4801
43,48.0,48.0,30.0,4.0,31.2459,121.4837,31.2413,121.4872
38,48.0,48.0,30.0,3.6,31.2465,121.4877,31.2496,121.481
34,58.0,49.0,40.0,5.199999999999999,31.258,121.4878,31.2431,121.4968
41,48.0,47.0,33.0,4.6,31.2465,121.4877,31.2402,121.4783
123,48.0,59.0,34.0,4.4,31.2459,121.4837,31.251,121.4951
66,58.0,77.0,47.0,5.699999999999999,31.2503,121.4803,31.2773,121.4749
37,24.0,36.0,47.0,6.1000000000000005,31.2278,121.4411,31.2335,121.4696
55,24.0,34.0,33.0,4.6000000000000005,31.2247,121.4484,31.2349,121.4406
45,24.0,26.0,32.0,4.2,31.2246,121.4457,31.2226,121.4606
127,24.0,34.0,36.0,4.3,31.2265,121.447,31.2399,121.4477
43,24.0,24.0,27.0,4.3,31.2276,121.4402,31.2237,121.446
131,22.0,11.0,29.0,4.3,31.2223,121.4209,31.2164,121.4165
51,25.0,35.0,34.0,4.0,31.2253,121.4558,31.2361,121.4561
40,35.0,25.0,36.0,4.5,31.2309,121.459,31.2227,121.45
40,35.0,25.0,32.0,4.2,31.2344,121.4596,31.2228,121.4535
40,35.0,26.0,29.0,4.5,31.2309,121.459,31.2244,121.4661
66,30.0,31.0,31.0,4.2,31.239,121.4026,31.2358,121.4152
14,30.0,31.0,28.0,4.0,31.239,121.4026,31.2351,121.4116
138,31.0,20.0,32.0,4.2,31.23,121.4159,31.2279,121.4007
149,31.0,31.0,26.0,3.8000000000000003,31.236,121.4163,31.2362,121.417
81,84.0,83.0,32.0,4.3,31.2892,121.4427,31.2815,121.433
65,84.0,93.0,28.0,3.8,31.2892,121.4427,31.2969,121.4393
24,84.0,72.0,41.0,5.4,31.2886,121.4405,31.2767,121.4235
10,74.0,84.0,32.0,4.1,31.2731,121.4418,31.2826,121.4474
10,74.0,84.0,24.0,3.9,31.2785,121.4419,31.2809,121.4408
25,75.0,76.0,31.0,4.5,31.2762,121.457,31.2735,121.4652
25,75.0,76.0,30.0,4.0,31.2714,121.4541,31.276,121.4605
50,75.0,73.0,36.0,4.6000000000000005,31.2799,121.4537,31.279,121.4392
46,75.0,73.0,48.0,5.800000000000001,31.2723,121.4598,31.2745,121.4305
22,75.0,76.0,28.0,4.3,31.2782,121.4571,31.2771,121.4648
46,75.0,74.0,31.0,4.1,31.2713,121.4532,31.276,121.4435
50,75.0,74.0,30.0,4.1,31.2762,121.457,31.2723,121.4496
22,75.0,76.0,31.0,4.6,31.2747,121.4527,31.2796,121.4641
24,75.0,76.0,23.0,3.2,31.2793,121.4593,31.2777,121.4602
50,45.0,45.0,27.0,3.5,31.2433,121.4554,31.2412,121.4531
111,45.0,47.0,40.0,5.0,31.2433,121.4554,31.2436,121.4749
87,71.0,71.0,30.0,3.7,31.2711,121.42,31.2754,121.4175
92,71.0,81.0,38.0,4.9,31.2729,121.4109,31.2875,121.416
146,61.0,70.0,41.0,4.8999999999999995,31.2619,121.418,31.2762,121.4042
87,71.0,70.0,33.0,4.5,31.2752,121.4161,31.2776,121.4029
65,71.0,52.0,36.0,4.800000000000001,31.2718,121.4164,31.2599,121.422
101,71.0,70.0,33.0,4.2,31.2706,121.4147,31.2767,121.4025
32,61.0,50.0,32.0,4.5,31.2619,121.418,31.2556,121.4093
32,61.0,50.0,30.0,4.5,31.2619,121.418,31.2589,121.4078
94,10.0,0.0,32.0,4.3,31.2112,121.4006,31.2006,121.4056
56,0.0,30.0,46.0,5.4,31.2078,121.4007,31.2333,121.4058
62,10.0,22.0,43.0,5.2,31.2115,121.4025,31.2211,121.4264
69,25.0,25.0,30.0,3.8000000000000003,31.222,121.4577,31.2272,121.4551
70,25.0,25.0,28.0,4.1,31.2237,121.4537,31.2286,121.4555
52,77.0,69.0,41.0,5.4,31.2709,121.4737,31.2647,121.4937
53,77.0,69.0,37.0,5.1000000000000005,31.2724,121.4785,31.2686,121.4943
107,77.0,57.0,41.0,5.4,31.2779,121.4787,31.2564,121.4739
31,77.0,67.0,31.0,4.3,31.2721,121.4799,31.2619,121.4771
38,68.0,38.0,49.0,5.6,31.2623,121.4815,31.2338,121.4853
84,58.0,58.0,22.0,3.8000000000000003,31.2503,121.4823,31.2503,121.4834
109,68.0,78.0,25.0,3.8,31.2696,121.4888,31.2709,121.486
89,68.0,57.0,32.0,4.800000000000001,31.2626,121.4855,31.2567,121.4722
38,68.0,38.0,56.0,6.699999999999999,31.2696,121.4888,31.2301,121.4882
56,84.0,74.0,35.0,4.9,31.2826,121.4495,31.2716,121.4464
148,84.0,73.0,31.0,4.4,31.282,121.4407,31.2783,121.4315
146,84.0,82.0,40.0,4.6,31.2846,121.4463,31.2873,121.427
46,44.0,45.0,31.0,4.5,31.2408,121.4495,31.2495,121.455
46,44.0,44.0,22.0,3.9000000000000004,31.2458,121.4456,31.2477,121.445
40,43.0,45.0,43.0,5.5,31.2466,121.43,31.2415,121.4551
57,43.0,44.0,32.0,4.3,31.2427,121.4365,31.2492,121.4488
58,43.0,43.0,25.0,4.1,31.2434,121.4352,31.2464,121.4333
85,84.0,73.0,36.0,4.5,31.2892,121.4427,31.2783,121.4345
105,84.0,74.0,32.0,4.5,31.2816,121.4414,31.2719,121.4423
107,84.0,74.0,28.0,3.9000000000000004,31.2816,121.4414,31.2779,121.4453
22,84.0,74.0,37.0,4.8,31.2883,121.4429,31.2714,121.4461
105,84.0,84.0,26.0,3.5,31.282,121.4407,31.2832,121.4451
57,33.0,33.0,27.0,3.8000000000000003,31.2349,121.4303,31.2326,121.4374
42,33.0,44.0,34.0,4.7,31.2388,121.4312,31.2404,121.4486
113,33.0,54.0,49.0,5.8,31.23,121.4355,31.2558,121.4489
43,33.0,43.0,26.0,3.4,31.2395,121.4306,31.2415,121.4325
84,25.0,15.0,33.0,4.2,31.221,121.4568,31.2113,121.4542
64,16.0,27.0,32.0,4.2,31.2163,121.4699,31.228,121.4718
54,25.0,25.0,25.0,3.6,31.222,121.4577,31.223,121.4578
122,15.0,14.0,33.0,4.4,31.2152,121.455,31.2102,121.441
126,75.0,94.0,38.0,5.4,31.2779,121.4523,31.2951,121.4402
18,75.0,85.0,29.0,4.2,31.2792,121.4556,31.2868,121.4527
40,11.0,12.0,29.0,4.3,31.2124,121.4159,31.2177,121.4205
113,11.0,11.0,29.0,4.0,31.2159,121.416,31.211,121.4134
41,11.0,12.0,28.0,4.2,31.2154,121.4175,31.2141,121.4277
122,21.0,11.0,31.0,3.9,31.2209,121.4134,31.2154,121.4192
50,11.0,10.0,36.0,4.6,31.2138,121.42,31.2111,121.4012
122,21.0,11.0,32.0,4.4,31.2209,121.4134,31.2111,121.4128
39,38.0,48.0,24.0,3.8,31.2381,121.4852,31.2406,121.487
63,24.0,13.0,34.0,4.2,31.2203,121.4462,31.2134,121.4347
142,24.0,34.0,34.0,4.800000000000001,31.2216,121.4493,31.2371,121.4463
130,24.0,33.0,32.0,4.800000000000001,31.2262,121.4493,31.2341,121.4397
88,24.0,25.0,30.0,4.2,31.2291,121.4439,31.2287,121.4534
104,24.0,24.0,26.0,3.5,31.2218,121.4411,31.2213,121.4429
121,24.0,24.0,25.0,3.7,31.2214,121.4437,31.2214,121.4417
130,24.0,24.0,32.0,4.2,31.2204,121.4481,31.2276,121.4473
36,24.0,36.0,44.0,5.4,31.2216,121.4493,31.2344,121.4699
86,24.0,35.0,35.0,4.4,31.2211,121.4432,31.2309,121.453
105,24.0,24.0,26.0,3.6,31.2259,121.45,31.2299,121.4473
103,24.0,24.0,28.0,4.3,31.2216,121.4493,31.2261,121.4447
76,25.0,35.0,29.0,4.1,31.2283,121.4558,31.2339,121.4583
53,52.0,50.0,37.0,4.8,31.252,121.4206,31.252,121.402
47,31.0,32.0,34.0,4.800000000000001,31.2323,121.4107,31.2353,121.4259
128,11.0,21.0,32.0,4.4,31.2146,121.4112,31.2255,121.4104
59,11.0,32.0,44.0,6.0,31.2135,121.4125,31.239,121.4214
47,11.0,31.0,50.0,5.6,31.21,121.4144,31.2371,121.4142
127,11.0,41.0,43.0,5.6,31.2187,121.4147,31.24,121.4183
46,11.0,21.0,30.0,4.4,31.2187,121.4147,31.2296,121.4117
118,11.0,11.0,31.0,4.6,31.2197,121.4108,31.2131,121.4199
46,11.0,31.0,44.0,5.7,31.2162,121.419,31.2372,121.4161
34,11.0,10.0,28.0,3.7,31.2146,121.4112,31.2142,121.4064
140,11.0,32.0,41.0,5.0,31.2139,121.4166,31.2329,121.4251
62,11.0,21.0,26.0,3.9000000000000004,31.2197,121.4108,31.2227,121.416
77,32.0,11.0,42.0,5.2,31.2337,121.4227,31.2129,121.4122
60,43.0,32.0,36.0,4.4,31.2427,121.4365,31.233,121.4276
