time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
41,89.0,88.0,29.0,4.3,31.2859,121.4915,31.2872,121.4861
83,47.0,58.0,33.0,4.2,31.2428,121.4735,31.2527,121.4828
39,36.0,16.0,39.0,4.8,31.2334,121.4664,31.215,121.4648
128,36.0,16.0,43.0,5.4,31.2311,121.4614,31.2105,121.4626
39,36.0,16.0,40.0,5.1,31.2334,121.4664,31.2172,121.4686
100,21.0,31.0,38.0,4.5,31.2211,121.4191,31.2343,121.4118
53,11.0,12.0,30.0,3.8000000000000003,31.2186,121.4139,31.217,121.4209
122,21.0,12.0,33.0,4.3,31.2211,121.4191,31.2114,121.4265
45,11.0,11.0,25.0,4.1,31.2174,121.4163,31.2158,121.4144
40,11.0,11.0,28.0,3.9000000000000004,31.2155,121.4195,31.2102,121.4172
40,11.0,11.0,30.0,4.3,31.2155,121.4195,31.2147,121.4115
41,11.0,10.0,25.0,3.9,31.2146,121.4112,31.2122,121.4068
99,11.0,31.0,37.0,4.9,31.2186,121.4139,31.2311,121.42
53,11.0,12.0,32.0,4.1,31.2158,121.4142,31.2129,121.4257
36,25.0,27.0,38.0,4.7,31.222,121.4577,31.2289,121.4729
37,25.0,27.0,42.0,5.4,31.2296,121.4546,31.2264,121.4795
37,25.0,17.0,41.0,5.0,31.2257,121.4505,31.2177,121.4748
37,25.0,7.0,54.0,6.1,31.2284,121.4592,31.2006,121.4778
39,7.0,18.0,32.0,4.9,31.2084,121.474,31.2189,121.4811
99,6.0,16.0,28.0,4.3,31.2048,121.4696,31.211,121.4657
89,6.0,17.0,34.0,4.9,31.2098,121.4619,31.2164,121.4746
117,6.0,7.0,38.0,4.5,31.2029,121.4614,31.2051,121.4788
39,6.0,17.0,32.0,4.6000000000000005,31.2025,121.4695,31.2146,121.4739
26,6.0,6.0,24.0,3.9,31.2025,121.4695,31.2047,121.4657
115,2.0,2.0,22.0,3.2,31.2036,121.4276,31.2029,121.426
41,24.0,24.0,28.0,3.5,31.2247,121.4484,31.2262,121.445
33,22.0,24.0,40.0,4.8999999999999995,31.229,121.4257,31.2236,121.446
42,24.0,34.0,32.0,4.4,31.2229,121.4434,31.231,121.4403
57,22.0,24.0,36.0,4.8999999999999995,31.2247,121.4285,31.2238,121.4491
