time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
38,88.0,85.0,50.0,5.800000000000001,31.2842,121.4866,31.2837,121.4505
109,88.0,88.0,26.0,4.1,31.2842,121.4866,31.2816,121.481
108,88.0,88.0,28.0,3.7,31.2808,121.4868,31.2854,121.4825
91,88.0,88.0,30.0,4.2,31.2808,121.4868,31.2889,121.4849
84,88.0,77.0,39.0,4.8,31.2876,121.4881,31.2786,121.4727
117,36.0,45.0,32.0,4.7,31.2334,121.4664,31.2426,121.4586
143,11.0,21.0,31.0,3.9,31.2187,121.4147,31.2268,121.4157
155,11.0,11.0,31.0,4.1,31.2107,121.4101,31.2137,121.4192
29,11.0,12.0,30.0,3.9,31.2171,121.414,31.2101,121.4202
77,11.0,13.0,42.0,5.4,31.211,121.4102,31.2144,121.4354
80,11.0,13.0,46.0,5.5,31.211,121.4102,31.211,121.4397
76,11.0,12.0,32.0,4.5,31.2109,121.412,31.2147,121.4223
132,11.0,11.0,26.0,3.9000000000000004,31.213,121.4198,31.211,121.4142
114,11.0,11.0,29.0,4.0,31.217,121.4109,31.2198,121.4197
91,11.0,12.0,31.0,4.2,31.2152,121.4171,31.2154,121.4286
81,25.0,24.0,34.0,4.1,31.2253,121.4583,31.2206,121.4472
117,16.0,15.0,34.0,4.6,31.2177,121.4611,31.2159,121.45
53,6.0,5.0,37.0,5.1000000000000005,31.204,121.4664,31.2006,121.4505
124,6.0,6.0,25.0,3.5,31.2059,121.4635,31.2063,121.4683
128,27.0,35.0,36.0,4.699999999999999,31.2245,121.4766,31.2345,121.4597
35,72.0,70.0,40.0,4.8999999999999995,31.2758,121.421,31.278,121.4012
33,71.0,70.0,32.0,4.5,31.2703,121.4101,31.2776,121.4074
95,71.0,60.0,34.0,5.1000000000000005,31.2786,121.4165,31.2674,121.4071
122,71.0,82.0,39.0,5.3,31.2727,121.4137,31.2805,121.4299
107,61.0,62.0,32.0,4.6,31.2619,121.418,31.2617,121.429
49,71.0,72.0,30.0,4.1,31.2786,121.4165,31.272,121.4225
34,71.0,80.0,34.0,4.0,31.2729,121.4109,31.2818,121.4049
80,72.0,80.0,42.0,4.8999999999999995,31.2737,121.427,31.2821,121.4063
115,34.0,53.0,35.0,4.5,31.2398,121.4443,31.2514,121.4319
103,12.0,3.0,35.0,4.800000000000001,31.2123,121.4268,31.2006,121.4371
121,12.0,2.0,36.0,4.7,31.2187,121.4237,31.2033,121.4273
139,12.0,11.0,35.0,4.9,31.2178,121.425,31.21,121.4141
38,12.0,21.0,41.0,5.4,31.2102,121.4286,31.2247,121.4138
110,13.0,22.0,32.0,4.3,31.2106,121.4369,31.2205,121.4292
131,13.0,2.0,39.0,4.8999999999999995,31.2164,121.4349,31.2029,121.4253
104,75.0,65.0,34.0,4.0,31.273,121.4573,31.2631,121.457
36,75.0,74.0,33.0,4.1,31.2704,121.4515,31.279,121.4432
67,75.0,64.0,34.0,4.9,31.2781,121.4502,31.2664,121.4426
48,75.0,73.0,35.0,5.0,31.2781,121.4502,31.2713,121.4349
78,75.0,65.0,36.0,4.8999999999999995,31.2755,121.4585,31.2604,121.4501
104,75.0,65.0,28.0,4.2,31.2709,121.4555,31.266,121.4538
23,75.0,74.0,28.0,4.0,31.2797,121.4558,31.2785,121.4475
47,75.0,74.0,32.0,4.6,31.2718,121.457,31.278,121.4462
79,75.0,74.0,39.0,5.3,31.2793,121.4593,31.2712,121.442
78,75.0,65.0,30.0,4.1,31.2704,121.4515,31.264,121.4513
122,75.0,64.0,35.0,4.3,31.2764,121.4598,31.2694,121.4467
34,75.0,54.0,42.0,5.2,31.2709,121.4555,31.2509,121.4433
67,75.0,65.0,36.0,4.4,31.2792,121.4556,31.264,121.4524
67,75.0,64.0,30.0,4.2,31.2714,121.4541,31.2673,121.4433
22,75.0,54.0,39.0,5.3,31.2706,121.4532,31.2547,121.4462
9,75.0,85.0,35.0,4.800000000000001,31.2701,121.4523,31.2835,121.4535
78,75.0,65.0,40.0,5.4,31.2779,121.4523,31.2601,121.4581
67,75.0,64.0,38.0,4.8,31.2779,121.4523,31.2612,121.4493
79,75.0,73.0,36.0,5.199999999999999,31.2788,121.4563,31.2705,121.4388
48,75.0,73.0,43.0,5.3,31.2782,121.4571,31.2776,121.43
122,75.0,75.0,22.0,3.7,31.2734,121.4563,31.2739,121.4562
122,75.0,42.0,66.0,7.9,31.2792,121.4556,31.2423,121.4203
105,75.0,74.0,34.0,4.5,31.2717,121.4558,31.2719,121.4401
35,75.0,63.0,45.0,5.4,31.2702,121.4591,31.2636,121.4334
9,75.0,74.0,30.0,4.1,31.2714,121.4541,31.2724,121.4486
9,75.0,75.0,31.0,4.0,31.2713,121.4523,31.2787,121.4512
105,75.0,74.0,27.0,3.7,31.2719,121.4509,31.2758,121.4469
85,75.0,64.0,30.0,4.2,31.2702,121.4591,31.2655,121.4474
34,75.0,64.0,34.0,4.2,31.2795,121.4575,31.27,121.4491
122,75.0,54.0,42.0,5.3,31.2761,121.4514,31.2572,121.4438
85,75.0,65.0,32.0,4.7,31.2713,121.4532,31.2622,121.4574
122,75.0,43.0,52.0,6.4,31.2713,121.4532,31.2436,121.4362
105,75.0,74.0,31.0,4.1,31.2755,121.4585,31.2771,121.4455
122,75.0,64.0,39.0,4.6,31.2778,121.4566,31.2677,121.4403
9,75.0,74.0,29.0,4.0,31.2779,121.4547,31.279,121.4485
47,75.0,74.0,34.0,4.4,31.2792,121.4556,31.2726,121.4469
105,75.0,75.0,30.0,4.1,31.2706,121.4532,31.2747,121.4597
67,75.0,65.0,31.0,4.4,31.2755,121.4578,31.2671,121.4504
22,75.0,54.0,43.0,5.800000000000001,31.2778,121.4518,31.2555,121.4471
48,75.0,73.0,46.0,5.800000000000001,31.2782,121.4571,31.2707,121.4319
122,75.0,64.0,38.0,4.6000000000000005,31.2755,121.4578,31.2635,121.4495
154,44.0,41.0,48.0,5.4,31.2467,121.4406,31.2487,121.4111
141,33.0,45.0,34.0,4.7,31.2332,121.4394,31.2422,121.4543
52,71.0,51.0,37.0,4.5,31.2721,121.412,31.2573,121.4133
50,61.0,51.0,30.0,4.5,31.2651,121.4146,31.2576,121.4114
50,71.0,50.0,33.0,4.9,31.2703,121.4101,31.2583,121.4072
35,71.0,51.0,43.0,5.2,31.2786,121.4165,31.2545,121.4156
82,71.0,81.0,35.0,4.800000000000001,31.2703,121.4101,31.2806,121.4186
121,94.0,85.0,36.0,4.5,31.2906,121.4418,31.2873,121.4591
122,94.0,96.0,44.0,5.800000000000001,31.2906,121.4418,31.2911,121.4694
34,44.0,34.0,30.0,3.7,31.241,121.448,31.2356,121.4467
68,43.0,25.0,44.0,5.9,31.2475,121.433,31.2295,121.4555
82,44.0,51.0,52.0,6.1,31.2458,121.4456,31.2567,121.411
81,43.0,42.0,30.0,4.3,31.2475,121.433,31.2412,121.4243
49,44.0,44.0,26.0,3.6,31.2441,121.4404,31.2456,121.441
34,11.0,13.0,34.0,4.5,31.215,121.4193,31.2176,121.4343
50,11.0,22.0,30.0,4.1,31.2162,121.419,31.2248,121.4209
167,11.0,20.0,34.0,4.5,31.2152,121.4171,31.2215,121.404
51,11.0,22.0,40.0,5.1,31.213,121.4198,31.229,121.4202
53,11.0,22.0,32.0,4.5,31.215,121.4193,31.2243,121.4238
22,18.0,8.0,24.0,3.6,31.2129,121.4862,31.2098,121.4845
115,18.0,18.0,30.0,3.8,31.2194,121.4891,31.216,121.4801
54,7.0,7.0,29.0,4.3,31.2032,121.4777,31.2082,121.4703
53,7.0,18.0,34.0,4.9,31.2084,121.474,31.2143,121.4866
44,77.0,57.0,41.0,4.8,31.2716,121.4736,31.2536,121.4739
88,67.0,59.0,40.0,4.8999999999999995,31.262,121.475,31.2544,121.4931
124,77.0,88.0,40.0,5.199999999999999,31.2758,121.4751,31.2896,121.4862
44,77.0,57.0,37.0,5.199999999999999,31.2747,121.4778,31.2578,121.48
122,77.0,88.0,38.0,5.1000000000000005,31.2716,121.4736,31.2835,121.4826
142,67.0,66.0,30.0,4.0,31.2687,121.4721,31.2649,121.4624
127,36.0,15.0,43.0,5.3,31.2364,121.4628,31.2149,121.4505
93,35.0,33.0,40.0,4.8999999999999995,31.2351,121.4544,31.2302,121.4369
147,26.0,24.0,44.0,5.2,31.2277,121.4674,31.2201,121.4436
126,49.0,79.0,54.0,6.7,31.244,121.4954,31.2776,121.4908
52,24.0,25.0,30.0,4.5,31.2214,121.4423,31.2216,121.4542
127,24.0,5.0,50.0,5.699999999999999,31.2296,121.4439,31.2048,121.4578
55,24.0,35.0,40.0,5.2,31.2211,121.4432,31.2384,121.4514
130,73.0,73.0,26.0,4.0,31.2765,121.4383,31.2709,121.4357
53,35.0,33.0,40.0,5.0,31.2383,121.4529,31.2304,121.4301
122,24.0,34.0,31.0,4.7,31.2213,121.4438,31.2308,121.4411
113,25.0,34.0,35.0,4.4,31.2293,121.4595,31.2311,121.4446
111,24.0,34.0,33.0,4.9,31.2214,121.4437,31.2337,121.4411
122,24.0,34.0,33.0,4.6,31.2278,121.4411,31.2368,121.4482
3,35.0,35.0,27.0,4.0,31.2361,121.4527,31.2341,121.4545
16,35.0,25.0,23.0,3.3000000000000003,31.2302,121.453,31.2291,121.455
138,35.0,45.0,27.0,4.2,31.2376,121.4554,31.2419,121.4502
3,35.0,44.0,37.0,4.6,31.2344,121.4596,31.2418,121.4431
118,34.0,24.0,32.0,4.7,31.2396,121.4488,31.229,121.444
60,19.0,8.0,39.0,4.8999999999999995,31.2144,121.4969,31.2066,121.4804
123,77.0,68.0,32.0,4.7,31.2724,121.4785,31.262,121.4845
86,77.0,77.0,30.0,3.6,31.2784,121.4785,31.273,121.4798
69,68.0,76.0,48.0,5.7,31.2626,121.4855,31.2781,121.461
150,77.0,79.0,40.0,4.8999999999999995,31.2707,121.4788,31.2735,121.4974
123,77.0,59.0,42.0,5.800000000000001,31.272,121.4726,31.2543,121.4916
108,78.0,89.0,38.0,5.1,31.2746,121.48,31.2806,121.4973
150,77.0,79.0,35.0,4.9,31.2707,121.4788,31.2794,121.4901
69,68.0,85.0,56.0,6.4,31.2644,121.4848,31.2876,121.4533
88,47.0,45.0,38.0,4.6,31.2432,121.4784,31.246,121.4579
122,47.0,48.0,30.0,4.3,31.242,121.48,31.246,121.4847
122,47.0,38.0,36.0,4.4,31.2428,121.4735,31.2339,121.4826
88,47.0,43.0,56.0,6.9,31.2432,121.4784,31.2482,121.4373
30,47.0,37.0,35.0,5.0,31.2475,121.4724,31.2333,121.474
43,47.0,45.0,44.0,5.5,31.2432,121.4784,31.2464,121.4502
123,47.0,38.0,35.0,4.5,31.2482,121.4705,31.2387,121.4841
78,47.0,56.0,41.0,4.8,31.2432,121.4784,31.2562,121.4604
84,31.0,30.0,30.0,4.0,31.23,121.4159,31.2368,121.4056
44,31.0,20.0,35.0,5.1000000000000005,31.2304,121.4128,31.2202,121.4013
105,21.0,31.0,34.0,4.0,31.2211,121.4191,31.2312,121.4134
95,31.0,20.0,38.0,4.8999999999999995,31.236,121.4163,31.2228,121.4036
55,31.0,43.0,46.0,5.5,31.2304,121.4128,31.2441,121.4387
82,22.0,31.0,35.0,5.0,31.2247,121.4285,31.2356,121.4165
107,31.0,13.0,48.0,6.1000000000000005,31.234,121.4145,31.2134,121.4325
102,75.0,42.0,58.0,7.0,31.2718,121.457,31.2405,121.4298
41,75.0,42.0,61.0,7.300000000000001,31.2787,121.4552,31.2456,121.4262
41,75.0,43.0,59.0,6.9,31.279,121.4546,31.241,121.4346
101,75.0,41.0,69.0,7.800000000000001,31.2764,121.4598,31.2407,121.4151
41,75.0,32.0,63.0,7.6000000000000005,31.2716,121.4597,31.2385,121.4215
13,75.0,54.0,44.0,5.5,31.2778,121.4566,31.2563,121.4471
13,75.0,54.0,46.0,5.800000000000001,31.2761,121.457,31.2512,121.4466
41,75.0,42.0,54.0,6.5,31.2713,121.4523,31.2487,121.424
101,75.0,51.0,62.0,7.2,31.2778,121.4566,31.2533,121.4141
13,75.0,55.0,42.0,5.5,31.2778,121.4518,31.2554,121.4532
41,75.0,42.0,51.0,6.3,31.2713,121.4532,31.2494,121.426
13,75.0,44.0,47.0,6.0,31.2718,121.457,31.2494,121.4444
102,75.0,42.0,62.0,7.3,31.2781,121.4502,31.2407,121.4203
102,75.0,42.0,58.0,6.800000000000001,31.2734,121.4563,31.2415,121.4249
154,70.0,81.0,34.0,4.2,31.2733,121.4032,31.2805,121.4111
142,71.0,70.0,26.0,3.6,31.2729,121.4109,31.2768,121.4074
155,71.0,80.0,36.0,4.7,31.2721,121.412,31.2841,121.4014
40,61.0,62.0,27.0,3.9000000000000004,31.2619,121.418,31.2634,121.4236
94,71.0,71.0,28.0,4.3,31.279,121.4146,31.2741,121.412
77,71.0,70.0,32.0,4.4,31.2759,121.412,31.2765,121.401
95,71.0,71.0,27.0,3.6,31.2759,121.412,31.2783,121.4124
154,70.0,81.0,34.0,5.1000000000000005,31.2733,121.4032,31.2823,121.4175
77,71.0,80.0,32.0,4.0,31.2761,121.4138,31.283,121.4042
42,71.0,72.0,30.0,4.4,31.2706,121.4147,31.2755,121.4227
94,71.0,71.0,27.0,3.8,31.2759,121.412,31.2763,121.4146
95,71.0,72.0,31.0,4.0,31.2785,121.418,31.2712,121.4212
76,71.0,80.0,42.0,5.5,31.2711,121.42,31.2874,121.402
70,0.0,10.0,29.0,4.0,31.2062,121.4039,31.2136,121.4018
70,36.0,27.0,37.0,5.1,31.2334,121.4664,31.2204,121.4769
102,77.0,48.0,44.0,5.9,31.2707,121.4788,31.2474,121.4815
38,77.0,75.0,42.0,4.8999999999999995,31.2779,121.4787,31.2752,121.4571
38,77.0,76.0,28.0,4.1,31.2769,121.4718,31.2718,121.4659
114,67.0,69.0,34.0,4.6000000000000005,31.262,121.475,31.261,121.4931
38,77.0,75.0,36.0,5.199999999999999,31.2784,121.4785,31.2722,121.4597
102,77.0,67.0,25.0,4.1,31.272,121.4726,31.2696,121.47
102,77.0,58.0,43.0,5.5,31.276,121.4724,31.2569,121.4858
115,77.0,59.0,50.0,5.800000000000001,31.2779,121.4787,31.2518,121.4947
